animal_id,group,project,experiment,cluster,time_bin,percentage,seconds,time_min
26.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_330s,3.333333333333333,330.0,5.5
26.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_360s,23.866666666666667,360.0,6.0
26.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_390s,0.0,390.0,6.5
26.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_420s,10.8,420.0,7.0
26.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_450s,0.0,450.0,7.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_030s,23.2,30.0,0.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_060s,49.06666666666666,60.0,1.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_090s,9.6,90.0,1.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_120s,29.866666666666664,120.0,2.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_150s,10.0,150.0,2.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_180s,5.333333333333334,180.0,3.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_210s,13.6,210.0,3.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_240s,10.133333333333335,240.0,4.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_270s,17.466666666666665,270.0,4.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_300s,8.4,300.0,5.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_330s,23.599999999999998,330.0,5.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_360s,18.266666666666666,360.0,6.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_390s,0.0,390.0,6.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_420s,1.6,420.0,7.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_450s,0.0,450.0,7.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_030s,0.8,30.0,0.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_060s,0.0,60.0,1.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_090s,6.533333333333332,90.0,1.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_120s,16.666666666666664,120.0,2.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_150s,6.266666666666667,150.0,2.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_180s,4.0,180.0,3.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_210s,0.8,210.0,3.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_240s,4.666666666666667,240.0,4.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_270s,4.266666666666667,270.0,4.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_300s,1.3333333333333337,300.0,5.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_330s,6.266666666666667,330.0,5.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_360s,8.0,360.0,6.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_390s,22.266666666666666,390.0,6.5
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_420s,25.2,420.0,7.0
32.2,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_450s,23.066666666666666,450.0,7.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_030s,37.06666666666667,30.0,0.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_060s,27.866666666666667,60.0,1.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_090s,21.333333333333336,90.0,1.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_120s,11.333333333333332,120.0,2.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_150s,2.4,150.0,2.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_180s,16.4,180.0,3.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_210s,18.0,210.0,3.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_240s,18.266666666666666,240.0,4.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_270s,35.86666666666666,270.0,4.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_300s,5.066666666666666,300.0,5.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_330s,0.5333333333333333,330.0,5.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_360s,0.0,360.0,6.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_390s,7.6,390.0,6.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_420s,17.066666666666666,420.0,7.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_450s,25.599999999999998,450.0,7.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_030s,12.133333333333333,30.0,0.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_060s,3.333333333333333,60.0,1.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_090s,29.199999999999996,90.0,1.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_120s,7.333333333333333,120.0,2.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_150s,0.8,150.0,2.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_180s,4.133333333333333,180.0,3.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_210s,5.6,210.0,3.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_240s,2.4000000000000004,240.0,4.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_270s,6.266666666666667,270.0,4.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_300s,1.7333333333333332,300.0,5.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_330s,9.066666666666666,330.0,5.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_360s,3.4666666666666663,360.0,6.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_390s,13.066666666666668,390.0,6.5
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_420s,13.6,420.0,7.0
32.4,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_450s,8.0,450.0,7.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_030s,32.93333333333333,30.0,0.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_060s,26.666666666666668,60.0,1.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_090s,9.466666666666667,90.0,1.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_120s,18.8,120.0,2.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_150s,20.266666666666666,150.0,2.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_180s,16.133333333333333,180.0,3.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_210s,18.666666666666664,210.0,3.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_240s,10.666666666666664,240.0,4.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_270s,11.333333333333332,270.0,4.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_300s,11.600000000000001,300.0,5.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_330s,4.4,330.0,5.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_360s,0.0,360.0,6.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_390s,15.733333333333334,390.0,6.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_420s,14.533333333333335,420.0,7.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_450s,19.46666666666667,450.0,7.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_030s,1.3333333333333337,30.0,0.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_060s,0.9333333333333336,60.0,1.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_090s,1.866666666666667,90.0,1.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_120s,0.0,120.0,2.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_150s,4.933333333333334,150.0,2.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_180s,9.866666666666667,180.0,3.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_210s,1.0666666666666669,210.0,3.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_240s,5.2,240.0,4.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_270s,14.533333333333333,270.0,4.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_300s,6.8,300.0,5.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_330s,2.1333333333333333,330.0,5.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_360s,0.8,360.0,6.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_390s,11.733333333333334,390.0,6.5
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_420s,16.266666666666666,420.0,7.0
34.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_450s,1.7333333333333332,450.0,7.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_030s,51.733333333333334,30.0,0.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_060s,35.733333333333334,60.0,1.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_090s,40.13333333333334,90.0,1.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_120s,16.8,120.0,2.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_150s,12.533333333333331,150.0,2.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_180s,32.800000000000004,180.0,3.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_210s,16.8,210.0,3.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_240s,2.2666666666666666,240.0,4.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_270s,10.8,270.0,4.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_300s,15.600000000000001,300.0,5.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_330s,0.0,330.0,5.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_360s,2.1333333333333333,360.0,6.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_390s,7.7333333333333325,390.0,6.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_420s,18.666666666666668,420.0,7.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_450s,0.0,450.0,7.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_030s,0.0,30.0,0.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_060s,3.333333333333333,60.0,1.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_090s,0.0,90.0,1.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_120s,5.866666666666667,120.0,2.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_150s,1.7333333333333332,150.0,2.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_180s,0.0,180.0,3.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_210s,9.200000000000001,210.0,3.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_240s,1.3333333333333337,240.0,4.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_270s,16.933333333333334,270.0,4.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_300s,0.4,300.0,5.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_330s,5.733333333333333,330.0,5.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_360s,0.4,360.0,6.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_390s,0.0,390.0,6.5
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_420s,7.7333333333333325,420.0,7.0
34.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_450s,1.866666666666667,450.0,7.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_030s,58.39999999999999,30.0,0.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_060s,35.199999999999996,60.0,1.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_090s,40.8,90.0,1.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_120s,35.06666666666667,120.0,2.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_150s,42.66666666666667,150.0,2.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_180s,32.0,180.0,3.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_210s,18.266666666666666,210.0,3.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_240s,41.733333333333334,240.0,4.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_270s,17.333333333333332,270.0,4.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_300s,23.06666666666667,300.0,5.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_330s,31.866666666666667,330.0,5.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_360s,14.8,360.0,6.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_390s,9.2,390.0,6.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_420s,42.8,420.0,7.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_450s,37.2,450.0,7.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_030s,5.6000000000000005,30.0,0.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_060s,14.0,60.0,1.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_090s,3.4666666666666663,90.0,1.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_120s,2.533333333333333,120.0,2.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_150s,1.6,150.0,2.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_180s,9.2,180.0,3.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_210s,5.466666666666667,210.0,3.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_240s,13.333333333333332,240.0,4.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_270s,4.0,270.0,4.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_300s,8.666666666666666,300.0,5.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_330s,0.0,330.0,5.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_360s,4.666666666666666,360.0,6.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_390s,11.600000000000001,390.0,6.5
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_420s,3.2,420.0,7.0
40.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_450s,0.6666666666666667,450.0,7.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_030s,36.4,30.0,0.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_060s,34.66666666666667,60.0,1.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_090s,30.266666666666666,90.0,1.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_120s,14.4,120.0,2.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_150s,25.2,150.0,2.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_180s,2.0000000000000004,180.0,3.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_210s,0.9333333333333333,210.0,3.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_240s,20.266666666666666,240.0,4.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_270s,8.8,270.0,4.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_300s,30.533333333333335,300.0,5.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_330s,22.000000000000004,330.0,5.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_360s,19.866666666666664,360.0,6.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_390s,17.06666666666667,390.0,6.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_420s,15.333333333333334,420.0,7.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_450s,17.599999999999998,450.0,7.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_030s,6.799999999999999,30.0,0.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_060s,2.933333333333333,60.0,1.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_090s,2.533333333333333,90.0,1.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_120s,15.066666666666666,120.0,2.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_150s,7.066666666666667,150.0,2.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_180s,5.6000000000000005,180.0,3.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_210s,0.0,210.0,3.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_240s,13.066666666666666,240.0,4.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_270s,5.6,270.0,4.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_300s,10.666666666666668,300.0,5.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_330s,4.933333333333334,330.0,5.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_360s,4.8,360.0,6.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_390s,8.933333333333334,390.0,6.5
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_420s,0.0,420.0,7.0
40.6,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_450s,4.133333333333334,450.0,7.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_030s,40.53333333333333,30.0,0.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_060s,32.400000000000006,60.0,1.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_090s,28.666666666666664,90.0,1.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_120s,24.533333333333335,120.0,2.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_150s,8.8,150.0,2.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_180s,13.6,180.0,3.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_210s,33.333333333333336,210.0,3.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_240s,24.8,240.0,4.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_270s,13.199999999999998,270.0,4.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_300s,21.2,300.0,5.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_330s,18.4,330.0,5.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_360s,45.86666666666667,360.0,6.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_390s,19.599999999999998,390.0,6.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_420s,1.4666666666666666,420.0,7.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_450s,6.533333333333332,450.0,7.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_030s,0.0,30.0,0.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_060s,3.333333333333333,60.0,1.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_090s,12.399999999999999,90.0,1.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_120s,13.2,120.0,2.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_150s,2.4,150.0,2.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_180s,4.266666666666667,180.0,3.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_210s,2.9333333333333336,210.0,3.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_240s,3.6,240.0,4.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_270s,2.8000000000000003,270.0,4.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_300s,2.8000000000000003,300.0,5.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_330s,10.4,330.0,5.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_360s,2.933333333333333,360.0,6.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_390s,0.0,390.0,6.5
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_420s,0.0,420.0,7.0
41.4,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_450s,0.0,450.0,7.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_030s,40.800000000000004,30.0,0.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_060s,34.0,60.0,1.0
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_090s,36.53333333333334,90.0,1.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_120s,24.133333333333333,120.0,2.0
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_150s,15.333333333333332,150.0,2.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_180s,12.133333333333333,180.0,3.0
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_210s,36.4,210.0,3.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_240s,14.533333333333333,240.0,4.0
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_270s,4.0,270.0,4.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_300s,24.666666666666664,300.0,5.0
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_330s,9.333333333333334,330.0,5.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_360s,4.133333333333333,360.0,6.0
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_390s,9.200000000000001,390.0,6.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_420s,9.066666666666666,420.0,7.0
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Inaccurate tracking,t_450s,5.733333333333334,450.0,7.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_030s,14.533333333333333,30.0,0.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_060s,2.533333333333333,60.0,1.0
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_090s,0.0,90.0,1.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_120s,0.0,120.0,2.0
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_150s,1.866666666666667,150.0,2.5
41.5,Control,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_180s,2.4,180.0,3.0
