animal_id,animal,group,project,experiment,syllable,syllable_frames,freezing_frames,overlap_frames,precision_percent,recall_percent
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,21,31,3808,0,0,0
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,23,91,3808,0,0,0
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,26,102,3808,5,4.9019607843137258,0.13130252100840339
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,27,160,3808,1,0.625,2.6260504201680669E-2
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,28,86,3808,25,29.069767441860471,0.65651260504201681
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,29,14,3808,0,0,0
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,30,6,3808,0,0,0
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,32,31,3808,0,0,0
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,33,11,3808,0,0,0
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,37,95,3808,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,0,3072,3033,2729,88.834635416666657,89.976920540718766
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,1,1484,3033,90,6.0646900269541781,2.9673590504451042
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,2,894,3033,6,0.67114093959731547,0.19782393669634021
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,1371,3033,10,0.7293946024799417,0.32970656116056712
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,300,3033,51,17,1.681503461918892
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,629,3033,11,1.748807631160572,0.36267721727662378
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,6,1429,3033,18,1.2596221133659899,0.59347181008902083
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,7,103,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,8,2,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,9,4,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,10,75,3033,4,5.3333333333333339,0.1318826244642268
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,11,36,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,12,131,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,13,62,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,14,36,3033,2,5.5555555555555554,6.5941312232113414E-2
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,15,8,3033,1,12.5,3.2970656116056707E-2
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,16,41,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,17,30,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,18,355,3033,4,1.126760563380282,0.1318826244642268
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,19,40,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,20,33,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,21,33,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,54,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,23,60,3033,2,3.333333333333333,6.5941312232113414E-2
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,25,148,3033,1,0.67567567567567566,3.2970656116056707E-2
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,26,103,3033,5,4.8543689320388346,0.16485328058028359
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,27,474,3033,1,0.2109704641350211,3.2970656116056707E-2
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,28,118,3033,98,83.050847457627114,3.2311242993735578
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,29,10,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,30,15,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,31,2,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,32,57,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,34,33,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,35,6,3033,0,0,0
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,39,2,3033,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,0,2835,2814,2269,80.03527336860671,80.632551528073918
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,1,2815,2814,140,4.9733570159857896,4.9751243781094532
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,878,2814,28,3.1890660592255129,0.99502487562189057
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,331,2814,53,16.012084592145019,1.8834399431414359
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,5,141,2814,5,3.5460992907801421,0.177683013503909
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,6,1222,2814,25,2.0458265139116198,0.88841506751954524
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,7,5,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,8,6,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,9,30,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,11,3,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,12,31,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,13,1020,2814,183,17.941176470588239,6.5031982942430702
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,15,4,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,17,39,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,18,835,2814,11,1.317365269461078,0.39090262970859979
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,19,1,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,21,55,2814,1,1.8181818181818179,3.5536602700781808E-2
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,41,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,24,2,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,26,861,2814,99,11.49825783972125,3.5181236673773988
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,27,34,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,31,5,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,32,11,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,34,9,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,35,31,2814,0,0,0
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,41,5,2814,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,0,3284,3204,3021,91.991473812423877,94.288389513108612
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,1,1546,3204,73,4.7218628719275548,2.2784019975031211
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,2,857,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,1828,3204,52,2.844638949671773,1.622971285892634
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,391,3204,17,4.3478260869565224,0.53058676654182269
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,5,795,3204,8,1.0062893081761011,0.24968789013732831
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,6,627,3204,3,0.4784688995215311,9.3632958801498134E-2
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,7,320,3204,2,0.625,6.2421972534332078E-2
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,8,30,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,9,39,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,10,16,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,11,16,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,12,120,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,14,40,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,15,30,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,16,44,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,17,105,3204,5,4.7619047619047619,0.1560549313358302
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,18,74,3204,1,1.3513513513513511,3.1210986267166039E-2
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,19,42,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,21,27,3204,1,3.7037037037037028,3.1210986267166039E-2
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,84,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,23,55,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,24,4,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,25,83,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,26,43,3204,3,6.9767441860465116,9.3632958801498134E-2
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,27,539,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,28,39,3204,17,43.589743589743591,0.53058676654182269
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,29,8,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,30,8,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,31,16,3204,1,6.25,3.1210986267166039E-2
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,32,61,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,33,9,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,34,9,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,37,59,3204,0,0,0
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,53,2,3204,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,0,2969,2829,2555,86.055911081172113,90.314598798161896
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,1,1228,2829,81,6.5960912052117262,2.8632025450689289
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,2,269,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,182,2829,6,3.296703296703297,0.21208907741251329
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,27,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,5,100,2829,2,2,7.0696359137504425E-2
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,6,992,2829,10,1.008064516129032,0.35348179568752208
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,7,79,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,8,9,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,9,4,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,10,6,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,11,2,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,12,73,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,13,786,2829,115,14.63104325699746,4.0650406504065044
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,15,1,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,16,25,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,17,25,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,18,3253,2829,9,0.27666769136181979,0.31813361611876989
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,19,18,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,21,31,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,19,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,23,16,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,25,2,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,26,1069,2829,51,4.7708138447146862,1.802757158006363
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,29,43,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,34,11,2829,0,0,0
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,35,11,2829,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,0,3775,3646,3220,85.298013245033104,88.315962698848054
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,1,1331,3646,97,7.2877535687453054,2.6604498080087771
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,2,541,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,1113,3646,15,1.3477088948787059,0.41140976412506858
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,45,3646,6,13.33333333333333,0.1645639056500274
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,5,409,3646,7,1.711491442542787,0.19199122325836529
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,6,1399,3646,71,5.0750536097212304,1.947339550191991
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,7,313,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,8,6,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,9,15,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,10,30,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,11,52,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,12,127,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,13,1017,3646,194,19.075712881022621,5.3208996160175532
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,14,26,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,15,33,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,16,40,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,17,56,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,18,85,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,19,3,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,20,45,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,21,7,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,32,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,23,79,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,25,27,3646,0,0,0
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,26,40,3646,2,5,5.4854635216675808E-2
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,27,474,3646,0,0,0
