animal_id,name,group,project,experiment,syllable,frames_in_video,total_video_frames,total_frames_all_videos,percent_video_frames,percent_all_frames,tested_in_all_videos
62.2,Animal_62_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,3,1276,11250,81975,11.342222222222221,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
62.3,Animal_62_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,3,899,11250,81975,7.9911111111111106,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
62.4,Animal_62_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,3,1004,11250,81975,8.9244444444444451,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
62.5,Animal_62_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,3,1225,11250,81975,10.888888888888889,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
68.1,Animal_68_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,3,972,11250,81975,8.64,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
74.1,Animal_74_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,3,1785,11250,81975,15.866666666666671,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
80.3,Animal_80_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,3,1269,11250,81975,11.28,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
15.4,Animal 15_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,853,11250,81975,7.5822222222222218,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
15.6,Animal 15_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,763,11250,81975,6.7822222222222228,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
2.4,Animal 2_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,1033,11250,81975,9.1822222222222223,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
23.4,Animal 23_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,1044,11250,81975,9.2799999999999994,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
25.1,Animal 25_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,1604,11250,81975,14.257777777777781,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
26.4,Animal 26_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,1193,11250,81975,10.604444444444439,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
32.2,Animal 32_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,788,11250,81975,7.0044444444444451,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
32.4,Animal 32_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,1482,11250,81975,13.17333333333333,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
43.3,Animal_43_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,736,11250,81975,6.5422222222222226,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
43.5,Animal_43_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,1473,11250,81975,13.09333333333333,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
49.5,Animal_49_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,904,11250,81975,8.0355555555555558,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
49.6,Animal_49_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,1437,11250,81975,12.77333333333333,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
55.3,Animal_55_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,960,11250,81975,8.5333333333333332,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
55.5,Animal_55_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,872,11250,81975,7.7511111111111113,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
56.3,Animal_56_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,1119,11250,81975,9.9466666666666654,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
63.3,Animal_63_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,1048,11250,81975,9.3155555555555569,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
69.1,Animal_69_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,832,11250,81975,7.3955555555555552,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
69.2,Animal_69_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,520,11250,81975,4.6222222222222218,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
69.3,Animal_69_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,928,11250,81975,8.2488888888888887,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
69.5,Animal_69_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,442,11250,81975,3.9288888888888889,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
73.1,Animal_73_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,815,11250,81975,7.2444444444444454,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
73.4,Animal_73_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,621,11250,81975,5.52,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
75.1,Animal_75_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,1242,11250,81975,11.04,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
88.2,Animal_88_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,1337,11250,81975,11.884444444444441,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
88.3,Animal_88_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,3,2441,11250,81975,21.69777777777778,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
129.1,Animal_129_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,77,11250,81975,0.68444444444444441,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
129.4,Animal_129_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,300,11250,81975,2.666666666666667,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
136.2,Animal_136_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,775,11250,81975,6.8888888888888893,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
136.3,Animal_136_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,278,11250,81975,2.471111111111111,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
136.5,Animal_136_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,237,11250,81975,2.1066666666666669,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
137.3,Animal_137_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,1228,11250,81975,10.91555555555556,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
145.5,Animal_145_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,704,11250,81975,6.2577777777777772,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
146.6,Animal_146_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,1401,11250,81975,12.45333333333333,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
147.4,Animal_147_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,1178,11250,81975,10.47111111111111,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
152.3,Animal_152_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,1191,11250,81975,10.58666666666667,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
152.5,Animal_152_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,728,11250,81975,6.471111111111111,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
157.1,Animal_157_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,771,11250,81975,6.8533333333333326,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
157.4,Animal_157_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,1896,11250,81975,16.853333333333339,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
158.5,Animal_158_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,1525,11250,81975,13.555555555555561,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,911,11250,81975,8.0977777777777771,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,3,1371,11250,81975,12.186666666666669,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,878,11250,81975,7.8044444444444441,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,1828,11250,81975,16.248888888888889,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,182,11250,81975,1.617777777777778,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,1113,11250,81975,9.8933333333333326,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
134.2,Animal_134_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,1233,11250,81975,10.96,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
134.4,Animal_134_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,902,11250,81975,8.017777777777777,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
144.3,Animal_144_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,715,11250,81975,6.3555555555555561,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
144.5,Animal_144_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,686,11250,81975,6.097777777777778,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
148.4,Animal_148_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,1300,11250,81975,11.555555555555561,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
150.3,Animal_150_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,345,11250,81975,3.066666666666666,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
150.5,Animal_150_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,962,11250,81975,8.5511111111111102,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
153.4,Animal_153_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,1100,11250,81975,9.7777777777777786,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
154.4,Animal_154_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,1606,11250,81975,14.27555555555556,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
159.3,Animal_159_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,91,11250,81975,0.80888888888888888,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
159.4,Animal_159_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,146,11250,81975,1.2977777777777779,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
159.5,Animal_159_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,3,630,11250,81975,5.6000000000000014,8.8861788617886184,"Yes, all 82 manuscript-cohort videos"
11.4,Animal 11_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,789,11250,22867,7.0133333333333336,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
11.6,Animal 11_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,843,11250,22867,7.4933333333333341,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
34.4,Animal 34_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,205,11250,22867,1.822222222222222,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
34.5,Animal 34_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,202,11250,22867,1.7955555555555549,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
40.4,Animal_40_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,921,11250,22867,8.1866666666666674,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
40.6,Animal_40_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,239,11250,22867,2.1244444444444439,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
41.4,Animal_41_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,875,11250,22867,7.7777777777777777,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
41.5,Animal_41_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,377,11250,22867,3.3511111111111109,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
41.6,Animal_41_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,428,11250,22867,3.804444444444445,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
47.5,Animal_47_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,710,11250,22867,6.3111111111111118,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
5.4,Animal 5_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,309,11250,22867,2.746666666666667,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
50.5,Animal_50_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,224,11250,22867,1.9911111111111111,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
53.5,Animal_53_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,427,11250,22867,3.795555555555556,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
54.3,Animal_54_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,321,11250,22867,2.8533333333333331,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
54.4,Animal_54_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,33,11250,22867,0.29333333333333328,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
54.6,Animal_54_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,116,11250,22867,1.0311111111111111,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
58.5,Animal_58_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,411,11250,22867,3.6533333333333329,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
62.1,Animal_62_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,294,11250,22867,2.6133333333333328,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
62.2,Animal_62_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,145,11250,22867,1.288888888888889,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
62.3,Animal_62_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,341,11250,22867,3.0311111111111111,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
62.4,Animal_62_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,584,11250,22867,5.1911111111111108,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
62.5,Animal_62_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,175,11250,22867,1.555555555555556,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
68.1,Animal_68_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,78,11250,22867,0.69333333333333336,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
74.1,Animal_74_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,161,11250,22867,1.431111111111111,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
80.3,Animal_80_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,4,41,11250,22867,0.36444444444444452,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
15.4,Animal 15_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,374,11250,22867,3.324444444444445,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
15.6,Animal 15_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,399,11250,22867,3.5466666666666669,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
2.4,Animal 2_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,437,11250,22867,3.884444444444445,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
23.4,Animal 23_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,476,11250,22867,4.2311111111111108,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
25.1,Animal 25_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,383,11250,22867,3.4044444444444451,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
26.4,Animal 26_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,54,11250,22867,0.48,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
32.2,Animal 32_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,521,11250,22867,4.6311111111111112,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
32.4,Animal 32_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,553,11250,22867,4.9155555555555557,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
43.3,Animal_43_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,431,11250,22867,3.8311111111111109,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
43.5,Animal_43_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,98,11250,22867,0.87111111111111106,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
49.5,Animal_49_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,476,11250,22867,4.2311111111111108,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
49.6,Animal_49_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,97,11250,22867,0.86222222222222222,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
55.3,Animal_55_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,640,11250,22867,5.6888888888888891,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
55.5,Animal_55_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,396,11250,22867,3.52,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
56.3,Animal_56_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,200,11250,22867,1.7777777777777779,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
63.3,Animal_63_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,143,11250,22867,1.2711111111111111,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
69.1,Animal_69_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,134,11250,22867,1.191111111111111,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
69.2,Animal_69_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,140,11250,22867,1.244444444444444,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
69.3,Animal_69_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,204,11250,22867,1.813333333333333,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
69.5,Animal_69_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,280,11250,22867,2.4888888888888889,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
73.1,Animal_73_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,31,11250,22867,0.27555555555555561,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
73.4,Animal_73_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,35,11250,22867,0.31111111111111112,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
75.1,Animal_75_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,80,11250,22867,0.71111111111111114,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
88.2,Animal_88_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,67,11250,22867,0.59555555555555562,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
88.3,Animal_88_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,4,97,11250,22867,0.86222222222222222,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
129.1,Animal_129_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,66,11250,22867,0.58666666666666667,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
129.4,Animal_129_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,429,11250,22867,3.813333333333333,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
