animal_id,group,experiment,cluster,time_s,time_bin,pct
23.4,ELS,1,Locomotion,30,0,9.2
23.4,ELS,1,Locomotion,60,30,3.733333333333334
23.4,ELS,1,Locomotion,90,60,6.133333333333334
23.4,ELS,1,Locomotion,120,90,7.333333333333333
23.4,ELS,1,Locomotion,150,120,4.266666666666667
23.4,ELS,1,Locomotion,180,150,13.466666666666667
23.4,ELS,1,Locomotion,210,180,10.266666666666666
23.4,ELS,1,Locomotion,240,210,3.8666666666666667
23.4,ELS,1,Locomotion,270,240,1.2
23.4,ELS,1,Locomotion,300,270,11.200000000000001
23.4,ELS,1,Locomotion,330,300,9.2
23.4,ELS,1,Locomotion,360,330,1.6
23.4,ELS,1,Locomotion,390,360,1.2000000000000002
23.4,ELS,1,Locomotion,420,390,5.733333333333333
23.4,ELS,1,Locomotion,450,420,3.333333333333334
23.4,ELS,1,Climb,30,0,4.133333333333333
23.4,ELS,1,Climb,60,30,0.0
23.4,ELS,1,Climb,90,60,12.133333333333333
23.4,ELS,1,Climb,120,90,5.466666666666667
23.4,ELS,1,Climb,150,120,2.533333333333333
23.4,ELS,1,Climb,180,150,12.0
23.4,ELS,1,Climb,210,180,0.2666666666666666
23.4,ELS,1,Climb,240,210,2.0
23.4,ELS,1,Climb,270,240,0.0
23.4,ELS,1,Climb,300,270,0.0
23.4,ELS,1,Climb,330,300,0.0
23.4,ELS,1,Climb,360,330,4.0
23.4,ELS,1,Climb,390,360,0.0
23.4,ELS,1,Climb,420,390,0.0
23.4,ELS,1,Climb,450,420,0.0
23.4,ELS,1,Jump,30,0,0.0
23.4,ELS,1,Jump,60,30,0.0
23.4,ELS,1,Jump,90,60,0.0
23.4,ELS,1,Jump,120,90,0.8
23.4,ELS,1,Jump,150,120,0.0
23.4,ELS,1,Jump,180,150,0.0
23.4,ELS,1,Jump,210,180,1.7333333333333332
23.4,ELS,1,Jump,240,210,0.0
23.4,ELS,1,Jump,270,240,0.0
23.4,ELS,1,Jump,300,270,2.6666666666666665
23.4,ELS,1,Jump,330,300,1.0666666666666669
23.4,ELS,1,Jump,360,330,0.0
23.4,ELS,1,Jump,390,360,0.0
23.4,ELS,1,Jump,420,390,0.0
23.4,ELS,1,Jump,450,420,0.0
25.1,ELS,1,Freeze,30,0,0.0
25.1,ELS,1,Freeze,60,30,4.0
25.1,ELS,1,Freeze,90,60,2.666666666666667
25.1,ELS,1,Freeze,120,90,5.466666666666667
25.1,ELS,1,Freeze,150,120,11.066666666666666
25.1,ELS,1,Freeze,180,150,3.8666666666666663
25.1,ELS,1,Freeze,210,180,4.933333333333334
25.1,ELS,1,Freeze,240,210,26.4
25.1,ELS,1,Freeze,270,240,14.266666666666666
25.1,ELS,1,Freeze,300,270,24.266666666666666
25.1,ELS,1,Freeze,330,300,27.866666666666667
25.1,ELS,1,Freeze,360,330,22.133333333333333
25.1,ELS,1,Freeze,390,360,18.4
25.1,ELS,1,Freeze,420,390,6.933333333333333
25.1,ELS,1,Freeze,450,420,40.53333333333333
25.1,ELS,1,Sniff,30,0,7.066666666666667
25.1,ELS,1,Sniff,60,30,0.0
25.1,ELS,1,Sniff,90,60,0.0
25.1,ELS,1,Sniff,120,90,3.333333333333333
25.1,ELS,1,Sniff,150,120,0.0
25.1,ELS,1,Sniff,180,150,4.133333333333333
25.1,ELS,1,Sniff,210,180,8.133333333333333
25.1,ELS,1,Sniff,240,210,3.8666666666666663
25.1,ELS,1,Sniff,270,240,0.0
25.1,ELS,1,Sniff,300,270,0.0
25.1,ELS,1,Sniff,330,300,0.0
25.1,ELS,1,Sniff,360,330,0.0
25.1,ELS,1,Sniff,390,360,0.0
25.1,ELS,1,Sniff,420,390,0.0
25.1,ELS,1,Sniff,450,420,0.0
25.1,ELS,1,Groom,30,0,0.0
25.1,ELS,1,Groom,60,30,0.2666666666666666
25.1,ELS,1,Groom,90,60,0.0
25.1,ELS,1,Groom,120,90,0.0
25.1,ELS,1,Groom,150,120,0.0
25.1,ELS,1,Groom,180,150,0.0
25.1,ELS,1,Groom,210,180,0.0
25.1,ELS,1,Groom,240,210,0.0
25.1,ELS,1,Groom,270,240,0.2666666666666666
25.1,ELS,1,Groom,300,270,0.0
25.1,ELS,1,Groom,330,300,0.0
25.1,ELS,1,Groom,360,330,0.0
25.1,ELS,1,Groom,390,360,0.2666666666666666
25.1,ELS,1,Groom,420,390,0.0
25.1,ELS,1,Groom,450,420,0.0
25.1,ELS,1,Turn,30,0,61.60000000000001
25.1,ELS,1,Turn,60,30,72.80000000000001
25.1,ELS,1,Turn,90,60,66.13333333333333
25.1,ELS,1,Turn,120,90,65.73333333333333
25.1,ELS,1,Turn,150,120,39.86666666666667
25.1,ELS,1,Turn,180,150,75.33333333333333
25.1,ELS,1,Turn,210,180,54.8
25.1,ELS,1,Turn,240,210,48.13333333333333
25.1,ELS,1,Turn,270,240,33.06666666666666
25.1,ELS,1,Turn,300,270,40.93333333333334
25.1,ELS,1,Turn,330,300,60.4
25.1,ELS,1,Turn,360,330,47.33333333333333
25.1,ELS,1,Turn,390,360,27.466666666666665
25.1,ELS,1,Turn,420,390,53.99999999999999
25.1,ELS,1,Turn,450,420,55.06666666666666
25.1,ELS,1,Locomotion,30,0,12.0
25.1,ELS,1,Locomotion,60,30,1.6
25.1,ELS,1,Locomotion,90,60,2.4000000000000004
25.1,ELS,1,Locomotion,120,90,0.8
25.1,ELS,1,Locomotion,150,120,1.0666666666666669
25.1,ELS,1,Locomotion,180,150,2.8
25.1,ELS,1,Locomotion,210,180,3.6000000000000005
25.1,ELS,1,Locomotion,240,210,0.2666666666666666
25.1,ELS,1,Locomotion,270,240,5.2
25.1,ELS,1,Locomotion,300,270,10.0
25.1,ELS,1,Locomotion,330,300,2.4
25.1,ELS,1,Locomotion,360,330,0.5333333333333333
25.1,ELS,1,Locomotion,390,360,2.1333333333333333
25.1,ELS,1,Locomotion,420,390,0.9333333333333336
25.1,ELS,1,Locomotion,450,420,0.0
25.1,ELS,1,Climb,30,0,0.0
25.1,ELS,1,Climb,60,30,0.0
25.1,ELS,1,Climb,90,60,0.0
25.1,ELS,1,Climb,120,90,0.0
25.1,ELS,1,Climb,150,120,0.0
25.1,ELS,1,Climb,180,150,0.0
25.1,ELS,1,Climb,210,180,0.0
25.1,ELS,1,Climb,240,210,0.0
25.1,ELS,1,Climb,270,240,0.0
25.1,ELS,1,Climb,300,270,0.0
25.1,ELS,1,Climb,330,300,0.0
25.1,ELS,1,Climb,360,330,0.0
25.1,ELS,1,Climb,390,360,0.0
25.1,ELS,1,Climb,420,390,0.0
25.1,ELS,1,Climb,450,420,0.0
25.1,ELS,1,Jump,30,0,0.0
25.1,ELS,1,Jump,60,30,0.4
25.1,ELS,1,Jump,90,60,0.0
25.1,ELS,1,Jump,120,90,0.0
25.1,ELS,1,Jump,150,120,0.1333333333333333
25.1,ELS,1,Jump,180,150,0.2666666666666666
25.1,ELS,1,Jump,210,180,5.2
25.1,ELS,1,Jump,240,210,1.0666666666666669
25.1,ELS,1,Jump,270,240,0.2666666666666666
25.1,ELS,1,Jump,300,270,0.9333333333333336
25.1,ELS,1,Jump,330,300,0.0
25.1,ELS,1,Jump,360,330,0.0
25.1,ELS,1,Jump,390,360,4.133333333333334
25.1,ELS,1,Jump,420,390,0.0
25.1,ELS,1,Jump,450,420,0.0
26.4,ELS,1,Freeze,30,0,3.0666666666666664
26.4,ELS,1,Freeze,60,30,11.466666666666669
26.4,ELS,1,Freeze,90,60,5.2
26.4,ELS,1,Freeze,120,90,1.6
26.4,ELS,1,Freeze,150,120,11.066666666666666
26.4,ELS,1,Freeze,180,150,19.866666666666667
26.4,ELS,1,Freeze,210,180,0.6666666666666667
26.4,ELS,1,Freeze,240,210,59.06666666666667
26.4,ELS,1,Freeze,270,240,26.8
26.4,ELS,1,Freeze,300,270,7.733333333333333
26.4,ELS,1,Freeze,330,300,42.66666666666667
26.4,ELS,1,Freeze,360,330,47.06666666666667
26.4,ELS,1,Freeze,390,360,47.86666666666667
26.4,ELS,1,Freeze,420,390,61.06666666666667
26.4,ELS,1,Freeze,450,420,82.93333333333334
26.4,ELS,1,Sniff,30,0,0.0
26.4,ELS,1,Sniff,60,30,0.0
26.4,ELS,1,Sniff,90,60,0.0
26.4,ELS,1,Sniff,120,90,0.0
26.4,ELS,1,Sniff,150,120,0.0
26.4,ELS,1,Sniff,180,150,6.666666666666667
26.4,ELS,1,Sniff,210,180,0.0
26.4,ELS,1,Sniff,240,210,0.0
26.4,ELS,1,Sniff,270,240,0.0
26.4,ELS,1,Sniff,300,270,0.0
26.4,ELS,1,Sniff,330,300,0.0
26.4,ELS,1,Sniff,360,330,0.0
26.4,ELS,1,Sniff,390,360,0.0
26.4,ELS,1,Sniff,420,390,0.0
26.4,ELS,1,Sniff,450,420,4.666666666666667
26.4,ELS,1,Groom,30,0,0.0
26.4,ELS,1,Groom,60,30,0.0
26.4,ELS,1,Groom,90,60,0.0
26.4,ELS,1,Groom,120,90,0.0
26.4,ELS,1,Groom,150,120,0.0
26.4,ELS,1,Groom,180,150,0.0
26.4,ELS,1,Groom,210,180,0.0
26.4,ELS,1,Groom,240,210,0.0
26.4,ELS,1,Groom,270,240,0.0
26.4,ELS,1,Groom,300,270,0.0
26.4,ELS,1,Groom,330,300,0.0
26.4,ELS,1,Groom,360,330,0.0
26.4,ELS,1,Groom,390,360,0.0
26.4,ELS,1,Groom,420,390,0.0
26.4,ELS,1,Groom,450,420,0.0
26.4,ELS,1,Turn,30,0,21.733333333333334
26.4,ELS,1,Turn,60,30,71.2
26.4,ELS,1,Turn,90,60,50.53333333333333
26.4,ELS,1,Turn,120,90,78.26666666666667
26.4,ELS,1,Turn,150,120,63.6
26.4,ELS,1,Turn,180,150,30.133333333333333
26.4,ELS,1,Turn,210,180,73.2
26.4,ELS,1,Turn,240,210,38.93333333333333
26.4,ELS,1,Turn,270,240,50.8
26.4,ELS,1,Turn,300,270,68.93333333333334
26.4,ELS,1,Turn,330,300,51.6
26.4,ELS,1,Turn,360,330,29.066666666666663
26.4,ELS,1,Turn,390,360,45.6
26.4,ELS,1,Turn,420,390,21.866666666666667
26.4,ELS,1,Turn,450,420,12.400000000000002
26.4,ELS,1,Locomotion,30,0,11.466666666666669
26.4,ELS,1,Locomotion,60,30,7.333333333333334
26.4,ELS,1,Locomotion,90,60,13.733333333333333
26.4,ELS,1,Locomotion,120,90,2.8
26.4,ELS,1,Locomotion,150,120,6.266666666666667
26.4,ELS,1,Locomotion,180,150,1.2
26.4,ELS,1,Locomotion,210,180,3.6000000000000005
26.4,ELS,1,Locomotion,240,210,1.0666666666666669
26.4,ELS,1,Locomotion,270,240,0.2666666666666666
26.4,ELS,1,Locomotion,300,270,11.6
26.4,ELS,1,Locomotion,330,300,0.6666666666666667
26.4,ELS,1,Locomotion,360,330,0.0
26.4,ELS,1,Locomotion,390,360,0.9333333333333333
26.4,ELS,1,Locomotion,420,390,0.0
26.4,ELS,1,Locomotion,450,420,0.0
26.4,ELS,1,Climb,30,0,4.666666666666667
26.4,ELS,1,Climb,60,30,0.0
26.4,ELS,1,Climb,90,60,0.0
26.4,ELS,1,Climb,120,90,6.666666666666667
26.4,ELS,1,Climb,150,120,13.2
26.4,ELS,1,Climb,180,150,11.066666666666666
26.4,ELS,1,Climb,210,180,0.0
26.4,ELS,1,Climb,240,210,0.0
26.4,ELS,1,Climb,270,240,0.0
26.4,ELS,1,Climb,300,270,0.0
26.4,ELS,1,Climb,330,300,0.0
26.4,ELS,1,Climb,360,330,0.0
26.4,ELS,1,Climb,390,360,0.0
26.4,ELS,1,Climb,420,390,0.0
26.4,ELS,1,Climb,450,420,0.0
26.4,ELS,1,Jump,30,0,0.0
26.4,ELS,1,Jump,60,30,0.0
26.4,ELS,1,Jump,90,60,0.6666666666666667
26.4,ELS,1,Jump,120,90,0.0
26.4,ELS,1,Jump,150,120,0.0
26.4,ELS,1,Jump,180,150,0.0
26.4,ELS,1,Jump,210,180,2.0
26.4,ELS,1,Jump,240,210,0.0
26.4,ELS,1,Jump,270,240,0.0
26.4,ELS,1,Jump,300,270,0.4
26.4,ELS,1,Jump,330,300,1.2
26.4,ELS,1,Jump,360,330,0.0
26.4,ELS,1,Jump,390,360,2.4
26.4,ELS,1,Jump,420,390,0.0
26.4,ELS,1,Jump,450,420,0.0
32.2,ELS,1,Freeze,30,0,8.133333333333333
32.2,ELS,1,Freeze,60,30,1.3333333333333337
32.2,ELS,1,Freeze,90,60,0.0
32.2,ELS,1,Freeze,120,90,14.4
32.2,ELS,1,Freeze,150,120,0.0
32.2,ELS,1,Freeze,180,150,7.199999999999999
32.2,ELS,1,Freeze,210,180,4.133333333333333
32.2,ELS,1,Freeze,240,210,4.266666666666667
32.2,ELS,1,Freeze,270,240,13.733333333333334
32.2,ELS,1,Freeze,300,270,4.4
32.2,ELS,1,Freeze,330,300,23.46666666666667
32.2,ELS,1,Freeze,360,330,10.0
32.2,ELS,1,Freeze,390,360,14.933333333333335
32.2,ELS,1,Freeze,420,390,30.0
32.2,ELS,1,Freeze,450,420,27.200000000000003
32.2,ELS,1,Sniff,30,0,16.266666666666666
32.2,ELS,1,Sniff,60,30,0.0
32.2,ELS,1,Sniff,90,60,0.0
32.2,ELS,1,Sniff,120,90,8.799999999999999
32.2,ELS,1,Sniff,150,120,0.0
32.2,ELS,1,Sniff,180,150,9.6
32.2,ELS,1,Sniff,210,180,8.8
32.2,ELS,1,Sniff,240,210,0.0
32.2,ELS,1,Sniff,270,240,8.4
32.2,ELS,1,Sniff,300,270,2.8000000000000003
32.2,ELS,1,Sniff,330,300,11.600000000000001
32.2,ELS,1,Sniff,360,330,0.0
32.2,ELS,1,Sniff,390,360,2.533333333333333
32.2,ELS,1,Sniff,420,390,0.0
32.2,ELS,1,Sniff,450,420,0.0
32.2,ELS,1,Groom,30,0,0.0
32.2,ELS,1,Groom,60,30,0.0
32.2,ELS,1,Groom,90,60,0.0
32.2,ELS,1,Groom,120,90,1.0666666666666669
32.2,ELS,1,Groom,150,120,0.0
32.2,ELS,1,Groom,180,150,0.0
32.2,ELS,1,Groom,210,180,0.0
32.2,ELS,1,Groom,240,210,0.1333333333333333
32.2,ELS,1,Groom,270,240,0.6666666666666667
32.2,ELS,1,Groom,300,270,0.0
32.2,ELS,1,Groom,330,300,6.266666666666667
32.2,ELS,1,Groom,360,330,0.1333333333333333
32.2,ELS,1,Groom,390,360,0.0
32.2,ELS,1,Groom,420,390,0.0
32.2,ELS,1,Groom,450,420,0.0
32.2,ELS,1,Turn,30,0,44.4
32.2,ELS,1,Turn,60,30,38.266666666666666
32.2,ELS,1,Turn,90,60,63.6
32.2,ELS,1,Turn,120,90,24.133333333333336
32.2,ELS,1,Turn,150,120,69.33333333333333
32.2,ELS,1,Turn,180,150,71.46666666666667
32.2,ELS,1,Turn,210,180,53.73333333333333
32.2,ELS,1,Turn,240,210,64.26666666666667
32.2,ELS,1,Turn,270,240,43.06666666666666
32.2,ELS,1,Turn,300,270,74.93333333333332
32.2,ELS,1,Turn,330,300,22.933333333333334
32.2,ELS,1,Turn,360,330,62.93333333333333
32.2,ELS,1,Turn,390,360,54.13333333333333
32.2,ELS,1,Turn,420,390,40.666666666666664
32.2,ELS,1,Turn,450,420,49.733333333333334
32.2,ELS,1,Locomotion,30,0,2.0
32.2,ELS,1,Locomotion,60,30,6.666666666666667
32.2,ELS,1,Locomotion,90,60,4.8
32.2,ELS,1,Locomotion,120,90,0.0
32.2,ELS,1,Locomotion,150,120,3.8666666666666663
32.2,ELS,1,Locomotion,180,150,2.4
32.2,ELS,1,Locomotion,210,180,3.466666666666667
32.2,ELS,1,Locomotion,240,210,3.066666666666667
32.2,ELS,1,Locomotion,270,240,3.333333333333333
32.2,ELS,1,Locomotion,300,270,0.0
32.2,ELS,1,Locomotion,330,300,0.0
32.2,ELS,1,Locomotion,360,330,0.6666666666666667
32.2,ELS,1,Locomotion,390,360,0.0
32.2,ELS,1,Locomotion,420,390,0.4
32.2,ELS,1,Locomotion,450,420,0.0
32.2,ELS,1,Climb,30,0,5.2
32.2,ELS,1,Climb,60,30,4.666666666666667
32.2,ELS,1,Climb,90,60,15.466666666666669
32.2,ELS,1,Climb,120,90,3.733333333333334
32.2,ELS,1,Climb,150,120,10.4
32.2,ELS,1,Climb,180,150,0.0
32.2,ELS,1,Climb,210,180,10.133333333333333
32.2,ELS,1,Climb,240,210,0.0
32.2,ELS,1,Climb,270,240,5.6000000000000005
32.2,ELS,1,Climb,300,270,0.0
32.2,ELS,1,Climb,330,300,0.0
32.2,ELS,1,Climb,360,330,0.0
32.2,ELS,1,Climb,390,360,0.0
32.2,ELS,1,Climb,420,390,2.0
32.2,ELS,1,Climb,450,420,0.0
32.2,ELS,1,Jump,30,0,0.0
32.2,ELS,1,Jump,60,30,0.0
32.2,ELS,1,Jump,90,60,0.0
32.2,ELS,1,Jump,120,90,0.0
32.2,ELS,1,Jump,150,120,0.1333333333333333
32.2,ELS,1,Jump,180,150,0.0
32.2,ELS,1,Jump,210,180,5.333333333333334
32.2,ELS,1,Jump,240,210,3.6
32.2,ELS,1,Jump,270,240,0.0
32.2,ELS,1,Jump,300,270,5.333333333333334
32.2,ELS,1,Jump,330,300,0.5333333333333333
32.2,ELS,1,Jump,360,330,0.0
32.2,ELS,1,Jump,390,360,6.133333333333333
32.2,ELS,1,Jump,420,390,0.1333333333333333
32.2,ELS,1,Jump,450,420,0.0
32.4,ELS,1,Freeze,30,0,8.133333333333333
32.4,ELS,1,Freeze,60,30,0.0
32.4,ELS,1,Freeze,90,60,0.0
32.4,ELS,1,Freeze,120,90,3.733333333333334
32.4,ELS,1,Freeze,150,120,0.0
32.4,ELS,1,Freeze,180,150,0.0
32.4,ELS,1,Freeze,210,180,2.8000000000000003
32.4,ELS,1,Freeze,240,210,24.799999999999997
32.4,ELS,1,Freeze,270,240,20.53333333333333
32.4,ELS,1,Freeze,300,270,3.4666666666666663
32.4,ELS,1,Freeze,330,300,19.466666666666665
32.4,ELS,1,Freeze,360,330,49.73333333333333
32.4,ELS,1,Freeze,390,360,11.2
32.4,ELS,1,Freeze,420,390,1.2
32.4,ELS,1,Freeze,450,420,11.466666666666669
32.4,ELS,1,Sniff,30,0,0.0
32.4,ELS,1,Sniff,60,30,0.0
32.4,ELS,1,Sniff,90,60,9.733333333333333
32.4,ELS,1,Sniff,120,90,3.4666666666666663
32.4,ELS,1,Sniff,150,120,0.0
32.4,ELS,1,Sniff,180,150,0.0
32.4,ELS,1,Sniff,210,180,3.4666666666666663
32.4,ELS,1,Sniff,240,210,0.0
32.4,ELS,1,Sniff,270,240,0.0
32.4,ELS,1,Sniff,300,270,0.0
32.4,ELS,1,Sniff,330,300,0.0
32.4,ELS,1,Sniff,360,330,0.0
32.4,ELS,1,Sniff,390,360,0.0
32.4,ELS,1,Sniff,420,390,0.0
32.4,ELS,1,Sniff,450,420,1.866666666666667
32.4,ELS,1,Groom,30,0,0.1333333333333333
32.4,ELS,1,Groom,60,30,0.0
32.4,ELS,1,Groom,90,60,0.0
32.4,ELS,1,Groom,120,90,0.0
32.4,ELS,1,Groom,150,120,0.0
32.4,ELS,1,Groom,180,150,1.0666666666666669
32.4,ELS,1,Groom,210,180,0.0
32.4,ELS,1,Groom,240,210,0.6666666666666667
32.4,ELS,1,Groom,270,240,0.5333333333333333
32.4,ELS,1,Groom,300,270,0.0
32.4,ELS,1,Groom,330,300,0.0
32.4,ELS,1,Groom,360,330,0.0
32.4,ELS,1,Groom,390,360,0.0
32.4,ELS,1,Groom,420,390,0.2666666666666666
32.4,ELS,1,Groom,450,420,0.1333333333333333
32.4,ELS,1,Turn,30,0,34.13333333333333
32.4,ELS,1,Turn,60,30,38.266666666666666
32.4,ELS,1,Turn,90,60,35.06666666666667
32.4,ELS,1,Turn,120,90,59.06666666666666
32.4,ELS,1,Turn,150,120,76.4
32.4,ELS,1,Turn,180,150,53.599999999999994
32.4,ELS,1,Turn,210,180,64.0
32.4,ELS,1,Turn,240,210,45.333333333333336
32.4,ELS,1,Turn,270,240,34.266666666666666
32.4,ELS,1,Turn,300,270,64.53333333333333
32.4,ELS,1,Turn,330,300,56.39999999999999
32.4,ELS,1,Turn,360,330,28.933333333333337
32.4,ELS,1,Turn,390,360,67.06666666666666
32.4,ELS,1,Turn,420,390,57.733333333333334
32.4,ELS,1,Turn,450,420,49.599999999999994
32.4,ELS,1,Locomotion,30,0,0.5333333333333332
32.4,ELS,1,Locomotion,60,30,4.933333333333334
32.4,ELS,1,Locomotion,90,60,0.0
32.4,ELS,1,Locomotion,120,90,4.666666666666668
32.4,ELS,1,Locomotion,150,120,2.2666666666666666
32.4,ELS,1,Locomotion,180,150,0.9333333333333336
32.4,ELS,1,Locomotion,210,180,0.2666666666666666
32.4,ELS,1,Locomotion,240,210,1.0666666666666669
32.4,ELS,1,Locomotion,270,240,0.8
32.4,ELS,1,Locomotion,300,270,2.1333333333333337
32.4,ELS,1,Locomotion,330,300,1.2
32.4,ELS,1,Locomotion,360,330,0.0
32.4,ELS,1,Locomotion,390,360,0.7999999999999999
32.4,ELS,1,Locomotion,420,390,3.6
32.4,ELS,1,Locomotion,450,420,1.4666666666666668
32.4,ELS,1,Climb,30,0,3.2
32.4,ELS,1,Climb,60,30,10.8
32.4,ELS,1,Climb,90,60,4.133333333333333
32.4,ELS,1,Climb,120,90,0.0
32.4,ELS,1,Climb,150,120,0.0
32.4,ELS,1,Climb,180,150,5.866666666666666
32.4,ELS,1,Climb,210,180,0.0
32.4,ELS,1,Climb,240,210,0.0
32.4,ELS,1,Climb,270,240,0.0
32.4,ELS,1,Climb,300,270,0.0
32.4,ELS,1,Climb,330,300,0.0
32.4,ELS,1,Climb,360,330,0.0
32.4,ELS,1,Climb,390,360,0.0
32.4,ELS,1,Climb,420,390,0.0
32.4,ELS,1,Climb,450,420,0.0
32.4,ELS,1,Jump,30,0,1.3333333333333337
32.4,ELS,1,Jump,60,30,0.4
32.4,ELS,1,Jump,90,60,0.5333333333333333
32.4,ELS,1,Jump,120,90,0.0
32.4,ELS,1,Jump,150,120,0.0
32.4,ELS,1,Jump,180,150,0.0
32.4,ELS,1,Jump,210,180,0.6666666666666667
32.4,ELS,1,Jump,240,210,0.0
32.4,ELS,1,Jump,270,240,0.0
32.4,ELS,1,Jump,300,270,4.266666666666667
32.4,ELS,1,Jump,330,300,0.0
32.4,ELS,1,Jump,360,330,0.0
32.4,ELS,1,Jump,390,360,0.2666666666666666
32.4,ELS,1,Jump,420,390,2.1333333333333333
32.4,ELS,1,Jump,450,420,0.0
34.4,Control,1,Freeze,30,0,0.0
34.4,Control,1,Freeze,60,30,9.6
34.4,Control,1,Freeze,90,60,0.0
34.4,Control,1,Freeze,120,90,0.2666666666666666
34.4,Control,1,Freeze,150,120,0.0
34.4,Control,1,Freeze,180,150,0.0
34.4,Control,1,Freeze,210,180,12.133333333333333
34.4,Control,1,Freeze,240,210,0.0
34.4,Control,1,Freeze,270,240,0.0
34.4,Control,1,Freeze,300,270,7.866666666666666
34.4,Control,1,Freeze,330,300,15.066666666666666
34.4,Control,1,Freeze,360,330,7.866666666666666
34.4,Control,1,Freeze,390,360,6.666666666666667
34.4,Control,1,Freeze,420,390,25.866666666666667
34.4,Control,1,Freeze,450,420,25.466666666666665
34.4,Control,1,Sniff,30,0,0.0
34.4,Control,1,Sniff,60,30,0.0
34.4,Control,1,Sniff,90,60,0.0
34.4,Control,1,Sniff,120,90,0.0
34.4,Control,1,Sniff,150,120,0.0
34.4,Control,1,Sniff,180,150,0.0
34.4,Control,1,Sniff,210,180,0.0
34.4,Control,1,Sniff,240,210,0.0
34.4,Control,1,Sniff,270,240,0.0
34.4,Control,1,Sniff,300,270,5.066666666666666
34.4,Control,1,Sniff,330,300,1.4666666666666666
34.4,Control,1,Sniff,360,330,0.0
34.4,Control,1,Sniff,390,360,22.53333333333333
34.4,Control,1,Sniff,420,390,0.0
34.4,Control,1,Sniff,450,420,0.0
34.4,Control,1,Groom,30,0,0.0
34.4,Control,1,Groom,60,30,0.0
34.4,Control,1,Groom,90,60,0.0
34.4,Control,1,Groom,120,90,0.0
34.4,Control,1,Groom,150,120,0.0
34.4,Control,1,Groom,180,150,0.0
34.4,Control,1,Groom,210,180,0.0
34.4,Control,1,Groom,240,210,0.0
34.4,Control,1,Groom,270,240,0.0
34.4,Control,1,Groom,300,270,0.0
34.4,Control,1,Groom,330,300,0.0
34.4,Control,1,Groom,360,330,0.0
34.4,Control,1,Groom,390,360,0.1333333333333333
34.4,Control,1,Groom,420,390,0.0
34.4,Control,1,Groom,450,420,0.4
34.4,Control,1,Turn,30,0,53.06666666666667
34.4,Control,1,Turn,60,30,48.13333333333333
34.4,Control,1,Turn,90,60,71.6
34.4,Control,1,Turn,120,90,52.400000000000006
34.4,Control,1,Turn,150,120,33.46666666666666
34.4,Control,1,Turn,180,150,41.199999999999996
34.4,Control,1,Turn,210,180,32.13333333333333
34.4,Control,1,Turn,240,210,80.8
34.4,Control,1,Turn,270,240,41.733333333333334
34.4,Control,1,Turn,300,270,59.06666666666666
34.4,Control,1,Turn,330,300,67.86666666666667
34.4,Control,1,Turn,360,330,75.06666666666668
34.4,Control,1,Turn,390,360,26.266666666666666
34.4,Control,1,Turn,420,390,37.333333333333336
34.4,Control,1,Turn,450,420,52.93333333333333
34.4,Control,1,Locomotion,30,0,6.8
34.4,Control,1,Locomotion,60,30,7.733333333333334
34.4,Control,1,Locomotion,90,60,8.666666666666668
34.4,Control,1,Locomotion,120,90,19.333333333333336
34.4,Control,1,Locomotion,150,120,20.0
34.4,Control,1,Locomotion,180,150,26.4
34.4,Control,1,Locomotion,210,180,22.400000000000002
34.4,Control,1,Locomotion,240,210,3.333333333333334
34.4,Control,1,Locomotion,270,240,14.133333333333333
34.4,Control,1,Locomotion,300,270,6.3999999999999995
34.4,Control,1,Locomotion,330,300,0.0
34.4,Control,1,Locomotion,360,330,7.333333333333333
34.4,Control,1,Locomotion,390,360,0.8
34.4,Control,1,Locomotion,420,390,2.6666666666666665
34.4,Control,1,Locomotion,450,420,0.0
34.4,Control,1,Climb,30,0,5.866666666666666
34.4,Control,1,Climb,60,30,6.933333333333333
34.4,Control,1,Climb,90,60,8.4
34.4,Control,1,Climb,120,90,9.2
34.4,Control,1,Climb,150,120,16.53333333333333
34.4,Control,1,Climb,180,150,6.4
34.4,Control,1,Climb,210,180,11.333333333333332
34.4,Control,1,Climb,240,210,0.0
34.4,Control,1,Climb,270,240,18.266666666666666
34.4,Control,1,Climb,300,270,0.0
34.4,Control,1,Climb,330,300,0.0
34.4,Control,1,Climb,360,330,8.933333333333334
34.4,Control,1,Climb,390,360,0.0
34.4,Control,1,Climb,420,390,0.0
34.4,Control,1,Climb,450,420,0.0
34.4,Control,1,Jump,30,0,0.0
34.4,Control,1,Jump,60,30,0.0
34.4,Control,1,Jump,90,60,0.0
34.4,Control,1,Jump,120,90,0.0
34.4,Control,1,Jump,150,120,0.0
34.4,Control,1,Jump,180,150,0.0
34.4,Control,1,Jump,210,180,2.2666666666666666
34.4,Control,1,Jump,240,210,0.0
34.4,Control,1,Jump,270,240,0.0
34.4,Control,1,Jump,300,270,3.2
34.4,Control,1,Jump,330,300,0.0
34.4,Control,1,Jump,360,330,0.0
34.4,Control,1,Jump,390,360,4.133333333333333
34.4,Control,1,Jump,420,390,0.0
34.4,Control,1,Jump,450,420,0.0
34.5,Control,1,Freeze,30,0,1.2
34.5,Control,1,Freeze,60,30,0.0
34.5,Control,1,Freeze,90,60,0.0
34.5,Control,1,Freeze,120,90,0.0
34.5,Control,1,Freeze,150,120,3.333333333333333
34.5,Control,1,Freeze,180,150,0.8
34.5,Control,1,Freeze,210,180,19.333333333333332
