behavior,rank,feature,mean_abs_shap
Jump,566,dist_S2_tail,0.002110728994011879
Jump,567,dist_H2L_tail_roll_mean,0.0021100682206451893
Jump,568,B3R_x_t-4,0.002080901525914669
Jump,569,dist_nose_tail_roll_std,0.002069109119474888
Jump,570,B1L_y_t-2,0.0020285791251808405
Jump,571,B2L_y_t-2,0.002022417960688472
Jump,572,B2R_x_roll_mean,0.0020204870961606503
Jump,573,B3L_y_roll_mean,0.002016417682170868
Jump,574,B3L_x_t-5,0.002003330737352371
Jump,575,nose_x_t-5,0.0020023067481815815
Jump,576,S2_x_t-2,0.0019463524222373962
Jump,577,B3L_x_t-3,0.0019084214000031352
Jump,578,H1R_y_roll_mean,0.001878370181657374
Jump,579,dist_B3R_H1R,0.001875565038062632
Jump,580,dist_H2L_nose_roll_sum,0.0018581944750621915
Jump,581,tail_x_t-2,0.0018542418256402016
Jump,582,B3R_y,0.0018533843103796244
Jump,583,dist_B3R_H2R_roll_mean,0.0018329143058508635
Jump,584,H2R_y,0.0017721449257805943
Jump,585,dist_B3R_H1R_roll_mean,0.0017604869790375233
Jump,586,B3L_y,0.0017426559934392571
Jump,587,orientation_angle_t-4,0.0017389185959473252
Jump,588,tail_y_t-1,0.0017222765600308776
Jump,589,global_body_angular_velocity_t-2,0.001691186334937811
Jump,590,dist_B1R_H2L_roll_sum,0.001689932425506413
Jump,591,H1L_velocity_roll_std,0.0016811125678941607
Jump,592,H2L_x_t-2,0.001616460969671607
Jump,593,dist_B2R_nose_roll_mean,0.0015833699144423008
Jump,594,nose_y_t-4,0.0015738402726128697
Jump,595,B3R_x_roll_mean,0.0015399667900055647
Jump,596,nose_y_t-3,0.0014211004599928856
Jump,597,H1L_y_t-2,0.0014123163418844342
Jump,598,H2L_x_roll_mean,0.001409174408763647
Jump,599,nose_velocity_roll_mean,0.0014052744954824448
Jump,600,H1R_x_t-4,0.0013631006004288793
Jump,601,H2L_x_t-1,0.0013610509922727942
Jump,602,centroid_y,0.0012865954777225852
Jump,603,tail_y,0.0012549285311251879
Jump,604,B2R_y_roll_mean,0.0012508422369137406
Jump,605,B2L_y_roll_mean,0.001220941892825067
Jump,606,dist_B2L_nose_roll_sum,0.0012007503537461162
Jump,607,S2_y_roll_mean,0.0011774235172197223
Jump,608,H1L_y_t-5,0.0011587133631110191
Jump,609,dist_B2R_H1L_roll_mean,0.0011550546623766422
Jump,610,dist_B3L_H1R,0.0011335199233144522
Jump,611,B2R_x_roll_sum,0.0011191264493390918
Jump,612,centroid_displacement_5,0.0010583469411358237
Jump,613,H1R_x_t-5,0.0010291869984939694
Jump,614,H1R_x_t-1,0.0010179986711591482
Jump,615,centroid_y_roll_mean,0.001017025439068675
Jump,616,dist_B2R_S2_roll_mean,0.00101062364410609
Jump,617,dist_B1L_B1R_roll_sum,0.0009575020521879196
Jump,618,dist_B2R_H1R_roll_mean,0.0009388612816110253
Jump,619,dist_B1L_tail_roll_mean,0.0009306148858740926
Jump,620,B1L_y_t-1,0.0009088483639061451
Jump,621,H1R_y_t-5,0.0009024332393892109
Jump,622,B2R_velocity_roll_mean,0.000871614960487932
Jump,623,B2L_x_t-2,0.0008221599273383617
Jump,624,dist_B3R_H1L_roll_mean,0.0007866453961469233
Jump,625,dist_B3R_nose,0.000781681970693171
Jump,626,centroid_x,0.0007694127270951867
Jump,627,H1R_x_roll_sum,0.0007502479711547494
Jump,628,dist_B3L_S1_roll_sum,0.0007166182622313499
Jump,629,nose_y_roll_sum,0.0007026077364571393
Jump,630,dist_B1L_H1L,0.0006494749686680734
Jump,631,dist_H1R_S1_roll_sum,0.0006370314513333142
Jump,632,angular_velocity_roll_sum,0.0006154890288598835
Jump,633,B2L_y_t-3,0.0006034118705429137
Jump,634,H1L_y_t-3,0.0005931337364017963
Jump,635,nose_x_t-3,0.0005078499671071768
Jump,636,nose_x,0.0005042408010922372
Jump,637,H1R_x_roll_mean,0.0004924191161990166
Jump,638,H1L_x_t-1,0.000487981247715652
Jump,639,dist_B2L_H2R,0.00047261788859032094
Jump,640,dist_B2R_H1L,0.00038255256367847323
Jump,641,dist_B2L_nose_roll_mean,0.00038234033854678273
Jump,642,H1L_x_roll_mean,0.00035837580799125135
Jump,643,nose_x_t-4,0.00033259819610975683
Jump,644,B3L_y_t-1,0.00032137150992639363
Jump,645,nose_x_t-1,0.0003146013477817178
Jump,646,dist_B3L_H1R_roll_mean,0.00030458305263891816
Jump,647,H1L_x_t-3,0.00023395891184918582
Jump,648,H2R_x_t-2,0.00021776594803668559
Jump,649,H1R_x_t-2,0.00012942696048412472
Jump,650,H1L_x_t-4,9.724337724037468e-05
Jump,651,dist_H1L_S2_roll_sum,0.0
Jump,652,dist_H1L_tail_roll_mean,0.0
Jump,653,dist_H2L_tail_roll_sum,0.0
Jump,654,dist_S2_nose_roll_sum,0.0
Jump,655,dist_S1_S2_roll_sum,0.0
Jump,656,dist_H2R_S2_roll_sum,0.0
Jump,657,dist_H2L_S2_roll_sum,0.0
Jump,658,dist_B2L_H1L_roll_sum,0.0
Jump,659,dist_B2L_H1R_roll_sum,0.0
Jump,660,dist_B2L_B2R_roll_sum,0.0
Jump,661,H1L_x_t-2,0.0
Jump,662,H2L_y_roll_sum,0.0
Jump,663,H2R_x_roll_mean,0.0
Jump,664,H2R_x_roll_sum,0.0
Jump,665,S1_y_roll_sum,0.0
Jump,666,dist_B1R_nose_roll_sum,0.0
Jump,667,dist_B1R_H1L_roll_sum,0.0
Jump,668,dist_B3L_H2L_roll_sum,0.0
Jump,669,dist_B3L_H1L_roll_sum,0.0
Jump,670,H2L_x_roll_sum,0.0
Jump,671,B3R_y_roll_sum,0.0
Jump,672,H1L_x_roll_sum,0.0
Jump,673,H1L_y_roll_mean,0.0
Jump,674,dist_B1R_H1R_roll_sum,0.0
Jump,675,dist_H1L_S1_roll_sum,0.0
Jump,676,dist_B3R_H1L_roll_sum,0.0
Jump,677,dist_B3R_H1R_roll_sum,0.0
Jump,678,dist_H1L_H1R_roll_sum,0.0
Jump,679,tail_x_roll_sum,0.0
Jump,680,S2_x_roll_sum,0.0
Jump,681,S2_y_roll_sum,0.0
Jump,682,nose_x_roll_sum,0.0
Jump,683,S1_x_roll_sum,0.0
Jump,684,dist_B1L_H2R_roll_sum,0.0
Jump,685,dist_B1L_H1L_roll_sum,0.0
Jump,686,tail_y_roll_sum,0.0
Jump,687,dist_B3R_S1_roll_sum,0.0
Jump,688,dist_B3R_H2L_roll_mean,0.0
Jump,689,dist_B3R_H2L_roll_sum,0.0
Jump,690,H2L_velocity_roll_sum,0.0
Jump,691,H2R_x_t-3,0.0
Jump,692,B3L_x_roll_sum,0.0
Jump,693,B2L_x_roll_sum,0.0
Jump,694,B2L_y_roll_sum,0.0
Jump,695,B1L_y_roll_mean,0.0
Jump,696,H1L_velocity_roll_sum,0.0
Jump,697,B2L_velocity_roll_sum,0.0
Jump,698,dist_B1L_nose_roll_sum,0.0
Jump,699,dist_H2L_S2,0.0
Jump,700,centroid_velocity_roll_sum,0.0
Jump,701,B1L_y_roll_sum,0.0
Jump,702,B1R_x_roll_sum,0.0
Jump,703,B1L_x_roll_sum,0.0
Jump,704,dist_B2R_H2L_roll_sum,0.0
Jump,705,dist_B2R_B3L_roll_sum,0.0
Jump,706,S1_velocity_roll_sum,0.0
Jump,707,H1R_velocity_roll_sum,0.0
Jump,708,dist_B2R_H1R,0.0
Jump,709,dist_H1R_tail_roll_sum,0.0
Jump,710,dist_H2L_S1_roll_sum,0.0
Jump,711,dist_H1R_S2_roll_sum,0.0
Jump,712,dist_H1R_H2L_roll_sum,0.0
Jump,713,dist_H1R_H2R_roll_sum,0.0
Jump,714,B3R_y_t-4,0.0
Jump,715,B2L_x_t-4,0.0
Jump,716,dist_B2R_tail_roll_sum,0.0
Jump,717,dist_B2R_S1_roll_sum,0.0
Jump,718,dist_S1_nose_roll_sum,0.0
Jump,719,dist_S2_tail_roll_sum,0.0
Locomotion,1,dist_B1R_B2L_roll_std,0.16252681612968445
Locomotion,2,B2L_velocity_roll_mean,0.12479414790868759
Locomotion,3,dist_B3L_H1R_roll_std,0.11085604131221771
Locomotion,4,dist_B2R_S1_roll_std,0.10685763508081436
Locomotion,5,B2R_velocity,0.09476766735315323
Locomotion,6,B2R_velocity_roll_mean,0.09464415162801743
Locomotion,7,dist_B3R_tail_roll_std,0.09336885064840317
Locomotion,8,B1R_velocity,0.09296514093875885
Locomotion,9,dist_S2_tail_roll_std,0.08761825412511826
Locomotion,10,dist_B3L_tail_roll_std,0.08620669692754745
Locomotion,11,dist_B3L_H2R,0.08569733053445816
Locomotion,12,B3L_velocity_roll_std,0.08538799732923508
Locomotion,13,dist_B2R_S2_roll_std,0.08424071222543716
Locomotion,14,dist_B3L_H1R,0.08249551802873611
Locomotion,15,dist_B2R_tail_roll_std,0.08192861825227737
Locomotion,16,S1_velocity,0.07797935605049133
Locomotion,17,dist_B3R_S2_roll_std,0.07410931587219238
Locomotion,18,dist_B2L_S2_roll_std,0.07405711710453033
Locomotion,19,tail_velocity_roll_std,0.05797704681754112
Locomotion,20,B2R_x_roll_std,0.05716555938124657
Locomotion,21,dist_H2L_H2R,0.05297089368104935
Locomotion,22,dist_B2L_B3L_roll_std,0.0517875999212265
Locomotion,23,dist_B2L_B2R_roll_std,0.051373571157455444
Locomotion,24,dist_H2R_S1_roll_std,0.05093611776828766
Locomotion,25,tail_velocity_roll_sum,0.04740693420171738
Locomotion,26,dist_H1L_S2_roll_std,0.04591139778494835
Locomotion,27,dist_B1L_S1_roll_std,0.04519779235124588
Locomotion,28,dist_B2L_S1_roll_std,0.04516221955418587
Locomotion,29,dist_H1R_tail,0.0449020080268383
Locomotion,30,B1L_velocity_roll_sum,0.044023457914590836
Locomotion,31,dist_B1R_H1R_roll_std,0.04262656345963478
Locomotion,32,dist_H1L_H1R,0.04229941591620445
Locomotion,33,dist_H2R_S2_roll_std,0.040875740349292755
Locomotion,34,dist_B3L_S2_roll_std,0.03784231096506119
Locomotion,35,dist_H2L_S2_roll_std,0.037840910255908966
Locomotion,36,S1_x_roll_std,0.03400946781039238
Locomotion,37,S1_y,0.033939070999622345
Locomotion,38,B2L_y_roll_std,0.03382957726716995
Locomotion,39,dist_B2R_B3L_roll_std,0.032782312482595444
Locomotion,40,dist_B1L_H2L_roll_std,0.03250727429986
Locomotion,41,dist_B2L_H2R,0.03245680034160614
Locomotion,42,dist_H2L_H2R_roll_sum,0.031843382865190506
Locomotion,43,dist_B3R_tail_roll_mean,0.03157269209623337
Locomotion,44,B1R_x_roll_std,0.031232433393597603
Locomotion,45,angular_velocity,0.031040731817483902
Locomotion,46,dist_B1R_S1_roll_std,0.030873220413923264
Locomotion,47,dist_H2L_nose_roll_std,0.029335131868720055
Locomotion,48,dist_B1L_H2R,0.029212793335318565
Locomotion,49,dist_B3L_tail,0.028126316145062447
Locomotion,50,dist_B1R_B2L,0.028099771589040756
Locomotion,51,dist_B3R_H2L_roll_std,0.02795390784740448
Locomotion,52,dist_H2L_H2R_roll_mean,0.02768736518919468
Locomotion,53,tail_velocity_roll_mean,0.02768280915915966
Locomotion,54,dist_B1L_B3L,0.027288207784295082
Locomotion,55,B1L_y_roll_std,0.026775481179356575
Locomotion,56,dist_H2R_S1_roll_mean,0.026646967977285385
Locomotion,57,B2R_velocity_roll_sum,0.026224100962281227
Locomotion,58,dist_H2L_S1_roll_std,0.025796333327889442
Locomotion,59,S2_x_roll_std,0.025618433952331543
Locomotion,60,dist_B3L_tail_roll_mean,0.02522340603172779
Locomotion,61,dist_H1L_H1R_roll_mean,0.02521185390651226
Locomotion,62,dist_B1L_S1_roll_mean,0.025069236755371094
Locomotion,63,dist_B3L_B3R,0.025002384558320045
Locomotion,64,dist_B2L_B2R_roll_sum,0.024951301515102386
Locomotion,65,dist_H1R_nose_roll_mean,0.02472417801618576
Locomotion,66,dist_S2_nose_roll_mean,0.02468227408826351
Locomotion,67,centroid_x_roll_std,0.02462601475417614
Locomotion,68,dist_H2R_tail,0.024614926427602768
Locomotion,69,dist_B1R_S1,0.024395108222961426
Locomotion,70,S1_y_roll_std,0.024363048374652863
Locomotion,71,H2R_velocity_roll_std,0.02400956116616726
Locomotion,72,angular_velocity_roll_std,0.023896992206573486
Locomotion,73,dist_H1L_H2L_roll_std,0.023824868723750114
Locomotion,74,B2L_velocity,0.023802099749445915
Locomotion,75,H2R_velocity,0.023771779611706734
Locomotion,76,dist_B2L_S2_roll_mean,0.023770872503519058
Locomotion,77,S2_velocity,0.02372760884463787
Locomotion,78,dist_H1R_S2_roll_mean,0.02330353669822216
Locomotion,79,dist_B2R_B3L,0.02268647402524948
Locomotion,80,dist_B3R_H2R,0.022659314796328545
Locomotion,81,nose_velocity,0.02234715409576893
Locomotion,82,dist_H2R_nose_roll_sum,0.022306833416223526
Locomotion,83,dist_B3R_H1R,0.022280748933553696
Locomotion,84,B3R_velocity,0.02213253825902939
Locomotion,85,S1_velocity_roll_mean,0.02182367444038391
Locomotion,86,tail_x_roll_std,0.021785272285342216
Locomotion,87,dist_H1R_S1_roll_mean,0.021197248250246048
Locomotion,88,dist_H2R_nose_roll_std,0.021112078800797462
Locomotion,89,B2R_y_roll_std,0.021099217236042023
Locomotion,90,dist_B1L_B1R,0.021069258451461792
Locomotion,91,dist_B1R_H2L,0.021039998158812523
Locomotion,92,dist_B1L_H2R_roll_mean,0.021027114242315292
Locomotion,93,dist_H1R_S1_roll_std,0.02098153717815876
Locomotion,94,dist_B1R_B3L_roll_std,0.020750606432557106
Locomotion,95,S2_y_roll_std,0.02068096026778221
Locomotion,96,dist_H1L_nose_roll_mean,0.02048785239458084
Locomotion,97,dist_B2L_tail_roll_std,0.020149115473031998
Locomotion,98,dist_B1R_B3R_roll_std,0.020046787336468697
Locomotion,99,dist_B2L_B3R,0.0200069397687912
Locomotion,100,dist_B1R_H1L_roll_std,0.019825704395771027
Locomotion,101,dist_B1L_B1R_roll_std,0.019685868173837662
Locomotion,102,dist_B1R_S1_roll_sum,0.0196366086602211
Locomotion,103,B3L_velocity,0.019588734954595566
Locomotion,104,dist_B2L_B2R_roll_mean,0.01934186927974224
Locomotion,105,dist_B2L_H2R_roll_sum,0.01931777223944664
Locomotion,106,dist_B1L_B2R,0.0192151740193367
Locomotion,107,global_body_angle_roll_std,0.01905297487974167
Locomotion,108,dist_B1R_H1L,0.01905106008052826
Locomotion,109,dist_H1L_S2,0.01892874576151371
Locomotion,110,dist_B1R_S1_roll_mean,0.018869008868932724
Locomotion,111,dist_B2L_B3L_roll_mean,0.018611103296279907
Locomotion,112,dist_B2L_B3R_roll_std,0.01851503923535347
Locomotion,113,H2L_y_roll_std,0.01830245554447174
Locomotion,114,dist_B1R_nose_roll_std,0.018257780000567436
Locomotion,115,dist_B2L_H2L_roll_std,0.018026171252131462
Locomotion,116,B1R_velocity_roll_std,0.017951393499970436
Locomotion,117,B2R_velocity_roll_std,0.017508961260318756
Locomotion,118,nose_velocity_roll_mean,0.017495809122920036
Locomotion,119,B1R_y_roll_std,0.01737353578209877
Locomotion,120,dist_B3R_H1R_roll_std,0.017346102744340897
Locomotion,121,dist_B1R_H1L_roll_mean,0.017135242000222206
Locomotion,122,B1L_x,0.016978105530142784
Locomotion,123,tail_velocity,0.016767313703894615
Locomotion,124,dist_B3L_H2R_roll_std,0.016218027099967003
Locomotion,125,dist_B1R_S2_roll_std,0.016105683520436287
Locomotion,126,dist_H2R_S2_roll_mean,0.01580915041267872
Locomotion,127,dist_B1L_B3L_roll_std,0.015797084197402
Locomotion,128,dist_B3L_B3R_roll_mean,0.01578449457883835
Locomotion,129,dist_H1R_S2_roll_std,0.015735436230897903
Locomotion,130,tail_x,0.01563365012407303
Locomotion,131,dist_B1L_B1R_roll_mean,0.015406638383865356
Locomotion,132,dist_B3R_tail,0.015100458636879921
Locomotion,133,dist_H2R_tail_roll_std,0.015054290182888508
Locomotion,134,dist_B2R_B3R_roll_std,0.0150465602055192
Locomotion,135,dist_H1L_H1R_roll_std,0.014934816397726536
Locomotion,136,dist_B2R_B3R,0.014930003322660923
Locomotion,137,H1L_velocity,0.014865194447338581
Locomotion,138,dist_B1R_tail,0.014716495759785175
Locomotion,139,dist_H2L_tail_roll_std,0.014561454765498638
Locomotion,140,dist_H1R_H2R_roll_std,0.014543347992002964
Locomotion,141,dist_S1_nose,0.01454124879091978
Locomotion,142,centroid_velocity_roll_std,0.014369494281709194
Locomotion,143,dist_B2R_nose_roll_std,0.01435365155339241
Locomotion,144,H1R_x_roll_std,0.014319272711873055
Locomotion,145,dist_B1R_H2R,0.014293313026428223
Locomotion,146,dist_B2R_B3R_roll_sum,0.014203978702425957
Locomotion,147,dist_B1R_H2R_roll_std,0.014115037396550179
Locomotion,148,B1L_x_t-5,0.014006483368575573
Locomotion,149,dist_B3R_H1L_roll_std,0.013965013436973095
Locomotion,150,dist_H1R_H2L_roll_std,0.013949783518910408
Locomotion,151,B2L_velocity_roll_std,0.013925851322710514
Locomotion,152,dist_B2R_B3R_roll_mean,0.013885836116969585
Locomotion,153,dist_H1L_H2L,0.013784126378595829
Locomotion,154,dist_B3L_B3R_roll_std,0.01377224549651146
Locomotion,155,dist_H2L_H2R_roll_std,0.013717704452574253
Locomotion,156,H1R_y_t-2,0.0135745108127594
Locomotion,157,dist_S2_tail,0.013553444296121597
Locomotion,158,dist_B2R_H1L_roll_std,0.013518321327865124
Locomotion,159,dist_H1L_H2L_roll_mean,0.013478380627930164
Locomotion,160,B3L_x_t-2,0.013337008655071259
Locomotion,161,dist_B2R_H2R_roll_std,0.013101399876177311
Locomotion,162,B2L_x,0.013098607771098614
Locomotion,163,dist_B1L_H1R_roll_mean,0.013057532720267773
Locomotion,164,B3R_velocity_roll_sum,0.013046685606241226
Locomotion,165,dist_B2L_B3R_roll_mean,0.013005312532186508
Locomotion,166,dist_H2R_S1,0.012834073044359684
Locomotion,167,B1L_velocity,0.012790949083864689
Locomotion,168,S2_velocity_roll_std,0.012766774743795395
Locomotion,169,B1L_x_roll_std,0.012686715461313725
Locomotion,170,dist_B1L_nose_roll_std,0.012661948800086975
Locomotion,171,S1_x_t-3,0.012630566954612732
Locomotion,172,B1R_x,0.012587794102728367
Locomotion,173,H1R_velocity,0.012531316839158535
Locomotion,174,dist_B2L_H1R_roll_std,0.01252818014472723
Locomotion,175,dist_H2R_S2,0.012525354512035847
Locomotion,176,dist_H1L_tail_roll_std,0.01250001136213541
Locomotion,177,global_body_angular_velocity_roll_std,0.012493318878114223
Locomotion,178,dist_S1_nose_roll_std,0.012490112334489822
Locomotion,179,dist_B2L_H1R_roll_mean,0.012485564686357975
Locomotion,180,dist_B2R_H1L,0.012484794482588768
Locomotion,181,dist_H2L_nose_roll_mean,0.012423121370375156
Locomotion,182,dist_B3L_S2,0.012258641421794891
Locomotion,183,B1R_x_t-3,0.012232337146997452
Locomotion,184,dist_B2R_H2L_roll_std,0.012196021154522896
Locomotion,185,dist_B2R_H1R_roll_std,0.01219540648162365
Locomotion,186,dist_B3R_S2_roll_mean,0.012155812233686447
Locomotion,187,H2L_x_roll_std,0.012096283957362175
Locomotion,188,B3L_y_roll_std,0.012076648883521557
Locomotion,189,B3R_y_t-1,0.011915680021047592
Locomotion,190,dist_B2L_nose_roll_std,0.011892707087099552
Locomotion,191,dist_H1R_nose,0.011888807639479637
Locomotion,192,dist_H1R_H2L,0.011877776123583317
Locomotion,193,B1L_velocity_roll_std,0.011858228594064713
Locomotion,194,dist_H1L_H2R_roll_std,0.011857958510518074
Locomotion,195,dist_B3L_nose,0.011798127554357052
Locomotion,196,dist_B1L_B3R,0.01162477396428585
Locomotion,197,dist_B2L_H2R_roll_mean,0.011490126140415668
Locomotion,198,dist_B1R_S2,0.011486173607409
Locomotion,199,dist_H1L_H1R_roll_sum,0.011460337787866592
Locomotion,200,dist_S2_tail_roll_mean,0.011422324925661087
Locomotion,201,dist_B3R_H2R_roll_std,0.011418722569942474
Locomotion,202,S1_x,0.011377116665244102
Locomotion,203,H2L_velocity,0.01128391269594431
Locomotion,204,global_body_angular_velocity,0.011259890161454678
Locomotion,205,dist_H2R_nose_roll_mean,0.011118080466985703
Locomotion,206,B2L_y_roll_mean,0.011016239412128925
Locomotion,207,dist_B1L_H2R_roll_sum,0.010981855913996696
Locomotion,208,nose_y_t-5,0.010952591896057129
Locomotion,209,B3R_y,0.010931918397545815
Locomotion,210,dist_B1R_H2L_roll_mean,0.01083814911544323
Locomotion,211,dist_B1L_S2_roll_std,0.010751663707196712
Locomotion,212,dist_H1L_nose_roll_std,0.01071019098162651
Locomotion,213,dist_B1L_H1L_roll_std,0.010681791231036186
Locomotion,214,global_body_angular_velocity_t-3,0.010665487498044968
Locomotion,215,H1L_x_roll_std,0.01063929870724678
Locomotion,216,global_body_angle_t-1,0.010628062300384045
Locomotion,217,dist_B3L_H2R_roll_mean,0.010594750754535198
Locomotion,218,dist_H1R_H2L_roll_mean,0.010563172399997711
Locomotion,219,dist_B3L_S1_roll_std,0.010434799827635288
Locomotion,220,dist_B2L_S1,0.010376081801950932
Locomotion,221,dist_S2_tail_roll_sum,0.01025727391242981
Locomotion,222,dist_B2R_S2,0.010194278322160244
Locomotion,223,centroid_y_roll_std,0.010188644751906395
Locomotion,224,dist_B1R_B2R_roll_mean,0.010112711228430271
Locomotion,225,dist_B1L_S1,0.010112146846950054
Locomotion,226,nose_velocity_roll_std,0.010110856965184212
Locomotion,227,global_body_angle,0.010067855007946491
Locomotion,228,dist_B1L_B2R_roll_std,0.010056241415441036
Locomotion,229,dist_B2L_S2,0.010001988150179386
Locomotion,230,B2R_y_t-2,0.009907576255500317
Locomotion,231,dist_B3L_H2L_roll_std,0.009890911169350147
Locomotion,232,dist_B3R_H1L,0.009830224327743053
Locomotion,233,dist_H2L_S2_roll_mean,0.009682086296379566
Locomotion,234,dist_B3L_S2_roll_mean,0.009646132588386536
Locomotion,235,dist_B1L_tail_roll_std,0.009640280157327652
Locomotion,236,dist_B1R_B2L_roll_mean,0.009619349613785744
Locomotion,237,dist_B2L_B2R,0.009619161486625671
Locomotion,238,dist_B3R_S1_roll_std,0.00960509106516838
Locomotion,239,dist_B1L_B3L_roll_mean,0.00959206186234951
Locomotion,240,H2R_y_t-3,0.009587693959474564
Locomotion,241,dist_B1L_B2L,0.009462190791964531
Locomotion,242,angular_velocity_t-5,0.009376016445457935
Locomotion,243,B3L_velocity_roll_sum,0.009367479011416435
Locomotion,244,dist_B1L_H1R_roll_std,0.009351023472845554
Locomotion,245,global_body_angular_velocity_roll_mean,0.009332732297480106
Locomotion,246,dist_B1L_H1L_roll_mean,0.009173637256026268
Locomotion,247,B3L_velocity_roll_mean,0.009127100929617882
Locomotion,248,dist_B3L_H2L,0.00903090089559555
Locomotion,249,dist_H1R_H2R_roll_mean,0.009028472006320953
Locomotion,250,B1R_y_t-3,0.009002027101814747
Locomotion,251,dist_B1L_H2R_roll_std,0.009001487866044044
Locomotion,252,dist_B3L_nose_roll_mean,0.0089546088129282
Locomotion,253,global_body_angular_velocity_t-5,0.008943083696067333
Locomotion,254,global_body_angle_t-2,0.008881667628884315
Locomotion,255,dist_B1R_nose_roll_mean,0.008856198750436306
Locomotion,256,dist_B2R_H2R,0.008836162276566029
Locomotion,257,dist_S1_tail_roll_sum,0.0088154012337327
Locomotion,258,angular_velocity_roll_mean,0.00880784634500742
Locomotion,259,orientation_angle_t-1,0.008742444217205048
Locomotion,260,dist_B3L_S2_roll_sum,0.008717372082173824
Locomotion,261,dist_H1R_S1_roll_sum,0.008693715557456017
Locomotion,262,B1R_y,0.008692558854818344
Locomotion,263,dist_B3R_H2R_roll_mean,0.00866539217531681
Locomotion,264,dist_B3L_H1L_roll_std,0.008652514778077602
Locomotion,265,dist_B2R_H2L_roll_mean,0.00864667072892189
Locomotion,266,dist_B2R_tail_roll_mean,0.008609478361904621
Locomotion,267,dist_H2R_S1_roll_sum,0.008607694879174232
Locomotion,268,B2L_x_t-2,0.00857782643288374
Locomotion,269,dist_B1L_S2,0.008573595434427261
Locomotion,270,H2L_y,0.008561716414988041
Locomotion,271,S2_y,0.00855429470539093
Locomotion,272,dist_H2L_nose,0.008512115105986595
Locomotion,273,dist_H1R_nose_roll_std,0.008510753512382507
Locomotion,274,H2L_y_t-5,0.008467179723083973
Locomotion,275,H1L_x_t-1,0.008463062345981598
Locomotion,276,dist_S1_tail,0.008418294601142406
Locomotion,277,B2R_y_t-4,0.008400019258260727
Locomotion,278,B3R_x_roll_std,0.00839367974549532
Locomotion,279,dist_B2R_S1,0.008363147266209126
Locomotion,280,dist_B2R_nose,0.008295001462101936
Locomotion,281,S1_x_t-5,0.008184359408915043
Locomotion,282,S1_x_roll_mean,0.008163273334503174
Locomotion,283,nose_y,0.008117535151541233
Locomotion,284,B2L_x_t-4,0.008033710531890392
Locomotion,285,dist_B1R_nose,0.007953407242894173
Locomotion,286,dist_B1R_B3L_roll_mean,0.007794229779392481
Locomotion,287,dist_H1L_S2_roll_mean,0.007722103968262672
Locomotion,288,B3L_y_t-5,0.007691172882914543
Locomotion,289,H2L_x_roll_mean,0.007661439012736082
Locomotion,290,dist_B1L_H1L_roll_sum,0.007608197629451752
Locomotion,291,dist_B3R_nose,0.007579243741929531
Locomotion,292,dist_B1L_H2L,0.0075415922328829765
Locomotion,293,dist_H1L_S1_roll_std,0.0075205788016319275
Locomotion,294,dist_S1_S2_roll_std,0.007509265560656786
Locomotion,295,dist_H1R_H2R,0.007500420790165663
Locomotion,296,H2L_x_t-1,0.007485872134566307
Locomotion,297,H2L_velocity_roll_std,0.007448108401149511
Locomotion,298,dist_B1R_H1R_roll_sum,0.007439371198415756
Locomotion,299,dist_B2L_B3L,0.007410554215312004
Locomotion,300,dist_B2L_nose_roll_mean,0.007377077825367451
Locomotion,301,tail_y_roll_std,0.007362382486462593
Locomotion,302,B2L_y,0.007355559151619673
Locomotion,303,H1L_y_t-2,0.007342083379626274
Locomotion,304,centroid_displacement_5,0.007331597153097391
Locomotion,305,global_body_angular_velocity_t-4,0.007326428312808275
Locomotion,306,B3R_y_roll_sum,0.007318454794585705
Locomotion,307,H1L_velocity_roll_mean,0.007313556037843227
Locomotion,308,dist_B1R_H2L_roll_sum,0.007286062464118004
Locomotion,309,H1R_velocity_roll_mean,0.007285012397915125
Locomotion,310,dist_B2L_B3R_roll_sum,0.007273024879395962
Locomotion,311,dist_B1L_B2R_roll_mean,0.00726154213771224
Locomotion,312,B3R_velocity_roll_mean,0.007257004734128714
Locomotion,313,dist_H1R_S2_roll_sum,0.007255449891090393
Locomotion,314,dist_H1L_S1,0.007249645423144102
Locomotion,315,centroid_y_roll_mean,0.007224056404083967
Locomotion,316,S2_x_t-5,0.007169421296566725
Locomotion,317,dist_B2R_B3L_roll_sum,0.007139531895518303
Locomotion,318,dist_B1L_B2L_roll_std,0.007116477005183697
Locomotion,319,B1R_y_t-4,0.007111519109457731
Locomotion,320,S2_velocity_roll_mean,0.007103444077074528
Locomotion,321,nose_y_roll_std,0.007072058506309986
Locomotion,322,dist_B2L_H1R,0.007018223870545626
Locomotion,323,dist_B2R_S1_roll_mean,0.0070172520354390144
Locomotion,324,S1_y_roll_sum,0.006999477278441191
Locomotion,325,dist_B1R_B2L_roll_sum,0.006993259768933058
Locomotion,326,centroid_velocity,0.00698071951046586
Locomotion,327,H1L_y_roll_std,0.006977907847613096
Locomotion,328,dist_B2R_H2R_roll_mean,0.006959162652492523
Locomotion,329,B1L_y_t-3,0.006958545185625553
Locomotion,330,H1R_x_t-4,0.006951725576072931
Locomotion,331,B2R_y_t-5,0.006893180310726166
Locomotion,332,H1R_y_t-5,0.0068753925152122974
Locomotion,333,angular_velocity_t-1,0.006871118675917387
