recording,animal,group,metric,mds1,mds2,dynamics_score,resilient_by_zero,loocv_accuracy
Animal 11_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,11.4,Control,Correlation,-0.00814011057239938,-0.17940048801294287,-0.6081808879368774,False,0.6463414634146342
Animal 11_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,11.6,Control,Correlation,0.1723197336489356,-0.19833339929926627,-0.3607123728189317,False,0.6463414634146342
Animal 15_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,15.4,ELS,Correlation,0.17538748896558495,0.08147694578278711,0.1079626753389276,False,0.6463414634146342
Animal 15_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,15.6,ELS,Correlation,0.039236326456357454,0.08912838996674045,0.7889110857709559,False,0.6463414634146342
Animal 23_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,23.4,ELS,Correlation,-0.056955086482036545,0.0418638878227323,1.019910140544527,False,0.6463414634146342
Animal 25_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,25.1,ELS,Correlation,0.0026999181958292243,0.08404900712812019,1.3008910003614407,False,0.6463414634146342
Animal 26_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,26.4,ELS,Correlation,0.054181080088762296,-0.1046394501206786,-0.9269889834515332,True,0.6463414634146342
Animal 2_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,2.4,ELS,Correlation,0.03591479267199509,0.021941285586851673,0.3205422882499458,False,0.6463414634146342
Animal 32_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,32.2,ELS,Correlation,-0.07634028100056484,0.14471103315528322,0.6649844325979757,False,0.6463414634146342
Animal 32_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,32.4,ELS,Correlation,-0.006330745711367468,0.16243528283951383,0.6670385271590238,False,0.6463414634146342
Animal 34_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,34.4,Control,Correlation,-0.18144382715978635,0.13032897714676586,0.36780719085321223,False,0.6463414634146342
Animal 34_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,34.5,Control,Correlation,-0.26047712990014077,0.01080806683444176,0.1100990479216237,False,0.6463414634146342
Animal 5_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,5.4,Control,Correlation,0.1206218570169406,-0.01323734976220808,-0.23036360293749591,False,0.6463414634146342
Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,123.1,ELS,Correlation,0.07752195395557594,0.038793314271644654,0.21357765298961962,False,0.6463414634146342
Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,123.3,ELS,Correlation,0.07345694961563025,-0.07674938454072859,-0.8203540596637595,True,0.6463414634146342
Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,128.4,ELS,Correlation,0.39872297591311373,0.15824371673457113,0.03806465928963546,False,0.6463414634146342
Animal_129_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,129.1,Control,Correlation,0.4586009790096467,-0.08571119911473743,-0.08989778273428932,False,0.6463414634146342
Animal_129_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,129.4,Control,Correlation,0.2199178990002858,-0.12356007931738261,-0.2769226169957084,False,0.6463414634146342
Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,133.3,ELS,Correlation,0.1605914576022519,-0.022210900553725425,-0.2042203749119924,True,0.6463414634146342
Animal_134_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,134.2,ELS,Correlation,0.09049598421971614,-0.11857849242824256,-0.6561005811450302,True,0.6463414634146342
Animal_134_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,134.4,ELS,Correlation,0.04888703940902344,-0.0027018196468765426,-0.23950182318493185,True,0.6463414634146342
Animal_136_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,136.2,Control,Correlation,0.10840446792589913,0.11113231131562507,0.3401609872831849,False,0.6463414634146342
Animal_136_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,136.3,Control,Correlation,0.03550826774941946,0.06379206134480347,0.8346144628169133,False,0.6463414634146342
Animal_136_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,136.5,Control,Correlation,0.2985651474185651,-0.21363891075828612,-0.21716548240000003,False,0.6463414634146342
Animal_137_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,137.3,Control,Correlation,-0.1399691913500718,0.22048525001755107,0.3982602579190319,False,0.6463414634146342
Animal_144_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,144.3,ELS,Correlation,-0.018655279676927077,0.15639895359900147,0.7036368989091513,False,0.6463414634146342
Animal_144_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,144.5,ELS,Correlation,0.10385350036884172,0.2434450807436411,0.3240231597379945,False,0.6463414634146342
Animal_145_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,145.5,Control,Correlation,0.04949704488958147,0.021582466329133625,0.19380907528464356,False,0.6463414634146342
Animal_146_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,146.6,Control,Correlation,0.21883062100886705,-0.1557211991455095,-0.29291133331275043,False,0.6463414634146342
Animal_147_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,147.4,Control,Correlation,0.14121345250446152,-0.1203334173176836,-0.4510524579709086,False,0.6463414634146342
Animal_148_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,148.4,ELS,Correlation,-0.013585747503406208,-0.11231688319475347,-0.9788214860556511,True,0.6463414634146342
Animal_150_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,150.3,ELS,Correlation,0.19466960967901753,-0.03379254596979262,-0.19081171223495522,True,0.6463414634146342
Animal_150_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,150.5,ELS,Correlation,-0.2317237349037091,-0.040360641426951956,0.025743329421862284,False,0.6463414634146342
Animal_152_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,152.3,Control,Correlation,-0.1113145415553873,-0.14105855459716235,-0.3749724641556338,False,0.6463414634146342
Animal_152_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,152.5,Control,Correlation,0.13863756296384336,-0.09944571413550458,-0.44888048850293455,False,0.6463414634146342
Animal_153_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,153.4,ELS,Correlation,0.0944423494782756,0.05098011428822921,0.21380021732382967,False,0.6463414634146342
Animal_154_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,154.4,ELS,Correlation,0.04001893464548045,-0.04882430792150758,-1.2661603450300427,True,0.6463414634146342
Animal_157_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,157.1,Control,Correlation,-0.08559914291808572,-0.049868006371254006,-0.2646782420475824,False,0.6463414634146342
Animal_157_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,157.4,Control,Correlation,0.0003806800453564577,0.017064518578320035,0.657378165558876,False,0.6463414634146342
Animal_158_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,158.5,Control,Correlation,0.08359851920110488,-0.05501785143129218,-0.6585476635331147,False,0.6463414634146342
Animal_159_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,159.3,ELS,Correlation,0.03364180612950822,0.3393110906572374,0.30062706912643694,False,0.6463414634146342
Animal_159_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,159.4,ELS,Correlation,0.20791342201740495,-0.056255913220518504,-0.21782512275433755,True,0.6463414634146342
Animal_159_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,159.5,ELS,Correlation,-0.05921523252200934,0.303862798164495,0.3529787149104599,False,0.6463414634146342
Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,161.1,Control,Correlation,0.17751620496504972,-0.08333034166532433,-0.3167838103460849,False,0.6463414634146342
Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,161.3,Control,Correlation,0.05083328636282411,-0.0450311973823348,-0.9857764143810348,False,0.6463414634146342
Animal_40_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,40.4,Control,Correlation,-0.21608173244482817,-0.12269825642246604,-0.12284943153366847,False,0.6463414634146342
Animal_40_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,40.6,Control,Correlation,-0.12847024831169382,0.0038116678112520325,0.19855774395806758,False,0.6463414634146342
Animal_41_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,41.4,Control,Correlation,0.010746322860872888,-0.2270056540254853,-0.4845949404842494,False,0.6463414634146342
Animal_41_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,41.5,Control,Correlation,-0.03727851203866104,-0.04926355880230025,-0.8009483280934436,False,0.6463414634146342
Animal_41_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,41.6,Control,Correlation,-0.021726045566195284,-0.10261186498375997,-1.0040483762501216,False,0.6463414634146342
Animal_43_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,43.3,ELS,Correlation,-0.08356968257097938,-0.0185784771065695,0.018383864216428184,False,0.6463414634146342
Animal_43_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,43.5,ELS,Correlation,-0.12668091595784833,-0.02310252232999036,0.039978248231974815,False,0.6463414634146342
Animal_47_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,47.5,Control,Correlation,-0.1327990630983217,-0.07079173726559553,-0.17284660554470466,False,0.6463414634146342
Animal_49_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,49.5,ELS,Correlation,-0.16412774184676157,0.09395123610918998,0.3893825261309631,False,0.6463414634146342
Animal_49_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,49.6,ELS,Correlation,0.14002918311978613,-0.17416050574886235,-0.43316344691124886,True,0.6463414634146342
Animal_50_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,50.5,Control,Correlation,0.09045976163840656,-0.15387775213724642,-0.5856042280827415,False,0.6463414634146342
Animal_53_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,53.5,Control,Correlation,0.051888342221048364,-0.1792018306153208,-0.6007000841077839,False,0.6463414634146342
Animal_54_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,54.3,Control,Correlation,-0.14476457586599117,-0.11922327602056626,-0.2514638548321401,False,0.6463414634146342
Animal_54_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,54.4,Control,Correlation,0.11351282208143416,-0.03841653836920593,-0.39008108067515196,False,0.6463414634146342
Animal_54_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,54.6,Control,Correlation,0.021802888094397715,-0.03307970935296337,-1.2755715450516467,False,0.6463414634146342
Animal_55_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,55.3,ELS,Correlation,-0.18052547929816584,-0.014046253407623352,0.08760594928316935,False,0.6463414634146342
Animal_55_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,55.5,ELS,Correlation,-0.21381834326782512,0.11333893343338494,0.2948283486951091,False,0.6463414634146342
Animal_56_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,56.3,ELS,Correlation,-0.0425139963172745,-0.012027690492487756,-0.02682154736127282,True,0.6463414634146342
Animal_58_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,58.5,Control,Correlation,-0.09156101930530736,-0.11505373029210259,-0.44809425579660506,False,0.6463414634146342
Animal_62_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.1,Control,Correlation,-0.1914063461101793,0.007201748515136323,0.14520793674301324,False,0.6463414634146342
Animal_62_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.2,Control,Correlation,0.008380191380990883,-0.033252227567689335,-1.3928793661553702,False,0.6463414634146342
Animal_62_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.3,Control,Correlation,0.03560477348452337,-0.10249194285200984,-1.084363272470872,False,0.6463414634146342
Animal_62_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.4,Control,Correlation,0.0055351529116789725,-0.1560025208882216,-0.7225599725059408,False,0.6463414634146342
Animal_62_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.5,Control,Correlation,-0.20687337330834948,0.03973949880665805,0.20606152110839307,False,0.6463414634146342
Animal_63_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,63.3,ELS,Correlation,-0.07741603404766345,-0.03795659482292985,-0.21250884059385128,True,0.6463414634146342
Animal_68_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,68.1,Control,Correlation,-0.0031430666182181675,-0.012970570795203782,-0.4023563688986681,False,0.6463414634146342
Animal_69_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,69.1,ELS,Correlation,-0.10392291242283568,0.057845033265558614,0.5886488105066756,False,0.6463414634146342
Animal_69_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,69.2,ELS,Correlation,-0.2839031350215698,0.07681043089830453,0.1743645083963625,False,0.6463414634146342
Animal_69_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,69.3,ELS,Correlation,-0.08789442663592803,0.09304683295571996,0.7495999557682295,False,0.6463414634146342
Animal_69_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,69.5,ELS,Correlation,-0.10027867597972259,0.040857495679688174,0.5326279876086639,False,0.6463414634146342
Animal_73_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,73.1,ELS,Correlation,-0.01581233967502035,0.10690003306458984,1.0742079212814883,False,0.6463414634146342
Animal_73_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,73.4,ELS,Correlation,-0.07663378998543491,0.21786467345960742,0.47569744548312454,False,0.6463414634146342
Animal_74_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,74.1,Control,Correlation,-0.025457893681880367,0.1292663582855629,0.8651541138163821,False,0.6463414634146342
Animal_75_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,75.1,ELS,Correlation,-0.2096958488511638,0.10700135565886465,0.2972568070686833,False,0.6463414634146342
Animal_80_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,80.3,Control,Correlation,-0.17306807390437687,0.20335444822604742,0.36592982962928533,False,0.6463414634146342
Animal_88_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,88.2,ELS,Correlation,-0.08522693182394137,0.11736004453237152,0.7140816598668677,False,0.6463414634146342
Animal_88_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,88.3,ELS,Correlation,-0.10964049570425984,0.07574691862383914,0.5961854447018409,False,0.6463414634146342
Animal 11_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,11.4,Control,Cosine,-0.013426721014889259,-0.1369064647443852,-0.5867826169345083,False,0.6219512195121951
Animal 11_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,11.6,Control,Cosine,0.11578658723979861,-0.16518034124286773,-0.3495606773269784,False,0.6219512195121951
Animal 15_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,15.4,ELS,Cosine,0.13321190809910863,0.05684808799895698,0.11169720880609721,False,0.6219512195121951
Animal 15_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,15.6,ELS,Cosine,0.032586375557594,0.06797786644892824,0.7125851639877459,False,0.6219512195121951
Animal 23_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,23.4,ELS,Cosine,-0.04032493428878156,0.03347368379618292,1.1488594191489154,False,0.6219512195121951
Animal 25_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,25.1,ELS,Cosine,0.009466140759006899,0.0705690344397366,0.9840958756323314,False,0.6219512195121951
Animal 26_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,26.4,ELS,Cosine,0.03692964330540258,-0.08252388860775538,-0.8720375533846617,True,0.6219512195121951
Animal 2_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,2.4,ELS,Cosine,0.02888605653918369,0.017825409482299662,0.3969046508109317,False,0.6219512195121951
Animal 32_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,32.2,ELS,Cosine,-0.051992909005774156,0.11212905811310242,0.6321845864366594,False,0.6219512195121951
Animal 32_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,32.4,ELS,Cosine,0.0005313219027767698,0.1338707747782565,0.5652415830481092,False,0.6219512195121951
Animal 34_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,34.4,Control,Cosine,-0.13213132883639908,0.1021523952913798,0.3622842188479965,False,0.6219512195121951
Animal 34_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,34.5,Control,Cosine,-0.1879851818361133,0.011445406659614653,0.10970808124089529,False,0.6219512195121951
Animal 5_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,5.4,Control,Cosine,0.09196429907331305,-0.011631656119606109,-0.1789312996691255,False,0.6219512195121951
Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,123.1,ELS,Cosine,0.057400196504894606,0.025681948957029115,0.22404148213550654,False,0.6219512195121951
Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,123.3,ELS,Cosine,0.054646363920669044,-0.0612938096634985,-0.7342725642101857,True,0.6219512195121951
Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,128.4,ELS,Cosine,0.2888910254390091,0.10935314032220078,0.04499764779201602,False,0.6219512195121951
Animal_129_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,129.1,Control,Cosine,0.3471743516125182,-0.08323745770281223,-0.08459353302762132,False,0.6219512195121951
Animal_129_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,129.4,Control,Cosine,0.1609358297484545,-0.10911330655790204,-0.2665640347320158,False,0.6219512195121951
Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,133.3,ELS,Cosine,0.12100445301723556,-0.01600827184857404,-0.15497746267955534,True,0.6219512195121951
Animal_134_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,134.2,ELS,Cosine,0.06722176525149798,-0.08640924248258071,-0.6094097933869268,True,0.6219512195121951
Animal_134_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,134.4,ELS,Cosine,0.03959307894302758,-0.0019333180674582767,-0.13064657439589272,True,0.6219512195121951
Animal_136_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,136.2,Control,Cosine,0.07910279248123443,0.07608183411690628,0.3417333748373691,False,0.6219512195121951
Animal_136_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,136.3,Control,Cosine,0.03202325160563899,0.05036768490646595,0.724343781196038,False,0.6219512195121951
Animal_136_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,136.5,Control,Cosine,0.2178389808524711,-0.17757296308727125,-0.20642319902670697,False,0.6219512195121951
Animal_137_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,137.3,Control,Cosine,-0.09778140473572125,0.1590305109073,0.39931416112361373,False,0.6219512195121951
Animal_144_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,144.3,ELS,Cosine,-0.007960403354880245,0.11826639928218406,0.6522069973268589,False,0.6219512195121951
Animal_144_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,144.5,ELS,Cosine,0.08053584749697627,0.17599702956858204,0.3160574477803021,False,0.6219512195121951
Animal_145_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,145.5,Control,Cosine,0.03261902464469166,0.012403812449367004,0.23021723929155505,False,0.6219512195121951
Animal_146_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,146.6,Control,Cosine,0.16591016337085496,-0.11844304511758005,-0.26222081001196973,False,0.6219512195121951
Animal_147_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,147.4,Control,Cosine,0.105363298023906,-0.09672590953383471,-0.41161708777911443,False,0.6219512195121951
Animal_148_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,148.4,ELS,Cosine,-0.016166932356207434,-0.0845616001907777,-0.9648349287303872,True,0.6219512195121951
Animal_150_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,150.3,ELS,Cosine,0.13788077018581987,-0.03733434397847131,-0.20129575283237863,True,0.6219512195121951
Animal_150_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,150.5,ELS,Cosine,-0.161135662339073,-0.01966058009861308,0.04027376025361868,False,0.6219512195121951
Animal_152_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,152.3,Control,Cosine,-0.0856859705825164,-0.09498762856075776,-0.37853113838612634,False,0.6219512195121951
Animal_152_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,152.5,Control,Cosine,0.09762967290372901,-0.07743983526919743,-0.43131020076077553,False,0.6219512195121951
Animal_153_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,153.4,ELS,Cosine,0.06931061514670625,0.03430722472008013,0.22439969229410955,False,0.6219512195121951
Animal_154_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,154.4,ELS,Cosine,0.027910337939597227,-0.036576832528820644,-1.106233282286974,True,0.6219512195121951
Animal_157_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,157.1,Control,Cosine,-0.06363072316223646,-0.033161045364016394,-0.2476316004028167,False,0.6219512195121951
Animal_157_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,157.4,Control,Cosine,0.0016307553746703442,0.014139881636477801,0.8347157083163945,False,0.6219512195121951
Animal_158_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,158.5,Control,Cosine,0.05804874857434498,-0.04288952624764993,-0.6185440093125862,False,0.6219512195121951
Animal_159_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,159.3,ELS,Cosine,0.024886364174670748,0.24370247274577625,0.3012469841710633,False,0.6219512195121951
Animal_159_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,159.4,ELS,Cosine,0.1469479105723911,-0.0445218187779463,-0.20316563265699522,True,0.6219512195121951
Animal_159_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,159.5,ELS,Cosine,-0.04119120719675727,0.22012009293607512,0.3489269758013275,False,0.6219512195121951
Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,161.1,Control,Cosine,0.13183150284017944,-0.07086066025658433,-0.29440030651093446,False,0.6219512195121951
Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,161.3,Control,Cosine,0.03545021719142514,-0.033944796529432573,-0.8704488898153342,False,0.6219512195121951
Animal_40_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,40.4,Control,Cosine,-0.16135136518674806,-0.07921312992339163,-0.11337147929920384,False,0.6219512195121951
Animal_40_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,40.6,Control,Cosine,-0.08581844844000927,0.010254056800988218,0.2849708447860503,False,0.6219512195121951
Animal_41_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,41.4,Control,Cosine,-0.002475430751253203,-0.1706987007927388,-0.47323117124705777,False,0.6219512195121951
Animal_41_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,41.5,Control,Cosine,-0.027355669327605834,-0.03104887990452279,-0.7603371776686697,False,0.6219512195121951
Animal_41_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,41.6,Control,Cosine,-0.01812089165450547,-0.07411851531420914,-1.0777126723674022,False,0.6219512195121951
Animal_43_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,43.3,ELS,Cosine,-0.05742507173423814,-0.008073735576803444,0.10692181665504413,False,0.6219512195121951
Animal_43_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,43.5,ELS,Cosine,-0.09157712556531135,-0.014769149429393152,0.04704357765444969,False,0.6219512195121951
Animal_47_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,47.5,Control,Cosine,-0.0993165393966685,-0.04628597128404272,-0.1580511958834752,False,0.6219512195121951
Animal_49_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,49.5,ELS,Cosine,-0.12335922301129203,0.07335862681578507,0.3748666634148824,False,0.6219512195121951
Animal_49_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,49.6,ELS,Cosine,0.09869932818295697,-0.13275130181036185,-0.4174243665084809,True,0.6219512195121951
Animal_50_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,50.5,Control,Cosine,0.05881417248134349,-0.1101588186302321,-0.6020546703627552,False,0.6219512195121951
Animal_53_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,53.5,Control,Cosine,0.03010919644027709,-0.12929609015155893,-0.6199590431146723,False,0.6219512195121951
Animal_54_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,54.3,Control,Cosine,-0.10906249752033775,-0.07886325087030557,-0.24447414538934514,False,0.6219512195121951
Animal_54_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,54.4,Control,Cosine,0.08275048324636397,-0.03097242532300187,-0.34399023091546815,False,0.6219512195121951
Animal_54_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,54.6,Control,Cosine,0.014600454101245124,-0.023576819187145607,-1.012096085757873,False,0.6219512195121951
Animal_55_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,55.3,ELS,Cosine,-0.12679617168178964,-0.003012951442943552,0.11365515196828649,False,0.6219512195121951
Animal_55_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,55.5,ELS,Cosine,-0.15189869586330842,0.09372504306365675,0.30601309707376345,False,0.6219512195121951
Animal_56_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,56.3,ELS,Cosine,-0.030562957236159927,-0.005879823071694984,0.10935930238492544,False,0.6219512195121951
Animal_58_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,58.5,Control,Cosine,-0.06972894455927289,-0.07730742993562306,-0.45865933259576475,False,0.6219512195121951
Animal_62_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.1,Control,Cosine,-0.1348459432935825,0.009750321934106057,0.16060854244944991,False,0.6219512195121951
Animal_62_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.2,Control,Cosine,0.0050652820326569205,-0.025617535307950537,-1.266812777302018,False,0.6219512195121951
Animal_62_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.3,Control,Cosine,0.021802163716239626,-0.07216564686529088,-1.1468546950847107,False,0.6219512195121951
