behavior,rank,parameter,parameter_label,mean_absolute_shap,mean_shap,sd_shap,sem_shap,minimum_shap,maximum_shap,n_frames,plotted_top_10
Locomotion,265,dist_B2R_H2L_roll_mean,Mean distance Right body 2 - Left head 2,0.00864667072892189,-0.0029994125943630934,0.013976301066577435,0.0002721164845453863,-0.11477120220661163,0.07872088998556137,2638,False
Locomotion,266,dist_B2R_tail_roll_mean,Mean distance Right body 2 - Tail,0.008609478361904621,-0.0008736508898437023,0.016502097249031067,0.00032129335720814376,-0.10475759953260422,0.18628323078155518,2638,False
Locomotion,267,dist_H2R_S1_roll_sum,Summed distance Right head 2 - Center body,0.008607694879174232,-0.003466844791546464,0.015577991493046284,0.0003033011568062734,-0.09264770150184631,0.08386342227458954,2638,False
Locomotion,268,B2L_x_t-2,Left body 2 x (lag 2),0.00857782643288374,-0.003757891710847616,0.012663024477660656,0.00024654718642355477,-0.07849647849798203,0.1399933099746704,2638,False
Locomotion,269,dist_B1L_S2,Distance Left body 1 - Center body,0.008573595434427261,-0.0033940132707357407,0.015801692381501198,0.0003076565795369414,-0.09305180609226227,0.11007744073867798,2638,False
Locomotion,270,H2L_y,Left head 2 y,0.008561716414988041,-0.003284667618572712,0.01967327669262886,0.00038303574512206864,-0.12425285577774048,0.1053522601723671,2638,False
Locomotion,271,S2_y,Center body y,0.00855429470539093,-0.002610968193039298,0.022227656096220016,0.0004327691288113041,-0.21514905989170074,0.13677436113357544,2638,False
Locomotion,272,dist_H2L_nose,Distance Left head 2 - Nose,0.008512115105986595,-0.0015978948213160038,0.014634297229349613,0.0002849275710986159,-0.15224982798099518,0.08470572531223297,2638,False
Locomotion,273,dist_H1R_nose_roll_std,SD distance Right head 1 - Nose,0.008510753512382507,7.024883962003514e-05,0.016116930171847343,0.00031379421201181587,-0.09445910900831223,0.12683534622192383,2638,False
Locomotion,274,H2L_y_t-5,Left head 2 y (lag 5),0.008467179723083973,-0.002741282107308507,0.013474236242473125,0.0002623413577576648,-0.07394988089799881,0.09116223454475403,2638,False
Locomotion,275,H1L_x_t-1,Left head 1 x (lag 1),0.008463062345981598,-0.0019343361491337419,0.014865715987980366,0.00028943325960349866,-0.03537839278578758,0.12864522635936737,2638,False
Locomotion,276,dist_S1_tail,Distance Center body - Tail,0.008418294601142406,-0.0006315286736935377,0.015618115663528442,0.0003040823683847085,-0.1546521782875061,0.06580931693315506,2638,False
Locomotion,277,B2R_y_t-4,Right body 2 y (lag 4),0.008400019258260727,-0.0022084566298872232,0.014447269961237907,0.0002812861782529517,-0.11119700968265533,0.17951102554798126,2638,False
Locomotion,278,B3R_x_roll_std,SD right body 3 x,0.00839367974549532,-0.0044430517591536045,0.012228366918861866,0.00023808446897650065,-0.1167297512292862,0.07057050615549088,2638,False
Locomotion,279,dist_B2R_S1,Distance Right body 2 - Center body,0.008363147266209126,-0.002834638115018606,0.015024347230792046,0.0002925217860975512,-0.11134462058544159,0.11217513680458069,2638,False
Locomotion,280,dist_B2R_nose,Distance Right body 2 - Nose,0.008295001462101936,-0.0006005637114867568,0.021435992792248726,0.00041735556307641775,-0.09314721822738647,0.2766706943511963,2638,False
Locomotion,281,S1_x_t-5,Center body x (lag 5),0.008184359408915043,-0.001109226024709642,0.012611988931894302,0.00024555353200564833,-0.09620339423418045,0.08202119916677475,2638,False
Locomotion,282,S1_x_roll_mean,Mean center body x,0.008163273334503174,0.0011000127997249365,0.01439108606427908,0.00028019228620986615,-0.13851411640644073,0.10987518727779388,2638,False
Locomotion,283,nose_y,Nose y,0.008117535151541233,0.000995777198113501,0.014612333849072456,0.00028449994738034574,-0.034505922347307205,0.16842225193977356,2638,False
Locomotion,284,B2L_x_t-4,Left body 2 x (lag 4),0.008033710531890392,-0.0004696155956480652,0.013176419772207737,0.00025654291577059766,-0.09152647852897644,0.1033129096031189,2638,False
Locomotion,285,dist_B1R_nose,Distance Right body 1 - Nose,0.007953407242894173,-0.00042495643720030785,0.019758112728595734,0.00038468749001222967,-0.23141266405582428,0.12740784883499146,2638,False
Locomotion,286,dist_B1R_B3L_roll_mean,Mean distance Right body 1 - Left body 3,0.007794229779392481,0.0002454597852192819,0.014570178464055061,0.0002836791883597045,-0.04022817313671112,0.12420233339071274,2638,False
Locomotion,287,dist_H1L_S2_roll_mean,Mean distance Left head 1 - Center body,0.007722103968262672,-0.003935982007533312,0.01395485270768404,0.0002716988882161762,-0.06947457790374756,0.08789553493261337,2638,False
Locomotion,288,B3L_y_t-5,Left body 3 y (lag 5),0.007691172882914543,0.002441145945340395,0.011577572673559189,0.00022541360267571488,-0.08218879997730255,0.06227174401283264,2638,False
Locomotion,289,H2L_x_roll_mean,Mean left head 2 x,0.007661439012736082,-0.00251310458406806,0.013155891560018063,0.0002561432345596359,-0.033451586961746216,0.12196604907512665,2638,False
Locomotion,290,dist_B1L_H1L_roll_sum,Summed distance Left body 1 - Left head 1,0.007608197629451752,0.0019031430128961802,0.014345688745379448,0.00027930840722300784,-0.08783268183469772,0.09495993703603745,2638,False
Locomotion,291,dist_B3R_nose,Distance Right body 3 - Nose,0.007579243741929531,-0.002108638873323798,0.01943231001496315,0.0003783441600662931,-0.1523701399564743,0.08619986474514008,2638,False
Locomotion,292,dist_B1L_H2L,Distance Left body 1 - Left head 2,0.0075415922328829765,-0.0012152418494224548,0.01578335277736187,0.0003072995101963072,-0.13651295006275177,0.3117373585700989,2638,False
Locomotion,293,dist_H1L_S1_roll_std,SD distance Left head 1 - Center body,0.0075205788016319275,0.00014920522517058998,0.012333409860730171,0.00024012963929240515,-0.09175346046686172,0.07316303998231888,2638,False
Locomotion,294,dist_S1_S2_roll_std,SD distance Center body - Center body,0.007509265560656786,0.0031407943461090326,0.020323678851127625,0.000395698977551617,-0.03341357782483101,0.3225173354148865,2638,False
Locomotion,295,dist_H1R_H2R,Distance Right head 1 - Right head 2,0.007500420790165663,-0.002583250170573592,0.016990000382065773,0.0003307927579957798,-0.11255783587694168,0.07893089950084686,2638,False
Locomotion,296,H2L_x_t-1,Left head 2 x (lag 1),0.007485872134566307,-0.002619283040985465,0.011455567553639412,0.00022303818129841636,-0.018939560279250145,0.10750479996204376,2638,False
Locomotion,297,H2L_velocity_roll_std,SD left head 2 velocity,0.007448108401149511,0.0014693703269585967,0.011662086471915245,0.00022705907364794684,-0.02598026767373085,0.08734932541847229,2638,False
Locomotion,298,dist_B1R_H1R_roll_sum,Summed distance Right body 1 - Right head 1,0.007439371198415756,0.0011159999994561076,0.010393376462161541,0.00020235748013495996,-0.022394509986042976,0.035428039729595184,2638,False
Locomotion,299,dist_B2L_B3L,Distance Left body 2 - Left body 3,0.007410554215312004,-0.0009589267428964376,0.018816182389855385,0.00036634824765878515,-0.24802136421203613,0.15214157104492188,2638,False
Locomotion,300,dist_B2L_nose_roll_mean,Mean distance Left body 2 - Nose,0.007377077825367451,-0.004721833858639002,0.012270056642591953,0.000238896161641753,-0.0968218445777893,0.10745362192392349,2638,False
Locomotion,301,tail_y_roll_std,SD tail y,0.007362382486462593,-0.0026524807326495647,0.014220573008060455,0.00027687242259171184,-0.114265076816082,0.08845870941877365,2638,False
Locomotion,302,B2L_y,Left body 2 y,0.007355559151619673,-0.0012860361021012068,0.013604159466922283,0.00026487094344199516,-0.11492334306240082,0.08251433819532394,2638,False
Locomotion,303,H1L_y_t-2,Left head 1 y (lag 2),0.007342083379626274,-0.0012654238380491734,0.010819513350725174,0.00021065430141110905,-0.04272221773862839,0.11003310233354568,2638,False
Locomotion,304,centroid_displacement_5,Centroid displacement (5 frames),0.007331597153097391,-0.00033203171915374696,0.014071841724216938,0.0002739766468132261,-0.09223069250583649,0.06083567440509796,2638,False
Locomotion,305,global_body_angular_velocity_t-4,Global body angular velocity (lag 4),0.007326428312808275,-0.0003554960712790489,0.014361616224050522,0.00027961851284272784,-0.09153822809457779,0.07020773738622665,2638,False
Locomotion,306,B3R_y_roll_sum,Summed right body 3 y,0.007318454794585705,0.001462019281461835,0.013362769968807697,0.00026017112613552657,-0.05251391977071762,0.0718650221824646,2638,False
Locomotion,307,H1L_velocity_roll_mean,Mean left head 1 velocity,0.007313556037843227,0.004281771834939718,0.011170941404998302,0.00021749655289409365,-0.023784581571817398,0.039649009704589844,2638,False
Locomotion,308,dist_B1R_H2L_roll_sum,Summed distance Right body 1 - Left head 2,0.007286062464118004,-0.0017956392839550972,0.012333306483924389,0.00024012762656150884,-0.056663163006305695,0.11911145597696304,2638,False
Locomotion,309,H1R_velocity_roll_mean,Mean right head 1 velocity,0.007285012397915125,0.003833445720374584,0.016042500734329224,0.0003123450820318847,-0.05780133977532387,0.19486191868782043,2638,False
Locomotion,310,dist_B2L_B3R_roll_sum,Summed distance Left body 2 - Right body 3,0.007273024879395962,-0.0008675185381434858,0.010795962065458298,0.0002101957614209629,-0.022559184581041336,0.03606950491666794,2638,False
Locomotion,311,dist_B1L_B2R_roll_mean,Mean distance Left body 1 - Right body 2,0.00726154213771224,-0.0026680813170969486,0.014601463451981544,0.0002842883023801486,-0.07929524034261703,0.12585589289665222,2638,False
Locomotion,312,B3R_velocity_roll_mean,Mean right body 3 velocity,0.007257004734128714,-3.0428294849116355e-05,0.01294263917952776,0.00025199124271118277,-0.08342332392930984,0.21782876551151276,2638,False
Locomotion,313,dist_H1R_S2_roll_sum,Summed distance Right head 1 - Center body,0.007255449891090393,0.0016442565247416496,0.011518501676619053,0.00022426349922921856,-0.03180087357759476,0.09239660948514938,2638,False
Locomotion,314,dist_H1L_S1,Distance Left head 1 - Center body,0.007249645423144102,-0.00195432361215353,0.012130007147789001,0.00023616941899313684,-0.10204145312309265,0.06324220448732376,2638,False
Locomotion,315,centroid_y_roll_mean,Mean centroid y,0.007224056404083967,-0.00025863925111480057,0.014489885419607162,0.0002821158948327171,-0.11881142109632492,0.1986580640077591,2638,False
Locomotion,316,S2_x_t-5,Center body x (lag 5),0.007169421296566725,-0.0017969749169424176,0.012429550290107727,0.00024200147902598575,-0.048891641199588776,0.12632490694522858,2638,False
Locomotion,317,dist_B2R_B3L_roll_sum,Summed distance Right body 2 - Left body 3,0.007139531895518303,0.0014378032647073269,0.008488129824399948,0.00016526261399048292,-0.02034928649663925,0.0665341466665268,2638,False
Locomotion,318,dist_B1L_B2L_roll_std,SD distance Left body 1 - Left body 2,0.007116477005183697,-0.00258076936006546,0.01400274783372879,0.00027263139913334027,-0.15672001242637634,0.08934568613767624,2638,False
Locomotion,319,B1R_y_t-4,Right body 1 y (lag 4),0.007111519109457731,0.000577123835682869,0.016135113313794136,0.00031414823505703947,-0.09264625608921051,0.13109254837036133,2638,False
Locomotion,320,S2_velocity_roll_mean,Mean center body velocity,0.007103444077074528,0.005995160434395075,0.015033600851893425,0.0002927019527118383,-0.010095318779349327,0.08033768087625504,2638,False
Locomotion,321,nose_y_roll_std,SD nose y,0.007072058506309986,0.00012282110401429236,0.010095762088894844,0.00019656297294613163,-0.0811542421579361,0.07056056708097458,2638,False
Locomotion,322,dist_B2L_H1R,Distance Left body 2 - Right head 1,0.007018223870545626,-0.0032895610202103853,0.020442286506295204,0.0003980082507999985,-0.2240225076675415,0.09018578380346298,2638,False
Locomotion,323,dist_B2R_S1_roll_mean,Mean distance Right body 2 - Center body,0.0070172520354390144,0.0006282820831984282,0.015593480318784714,0.0003036027219192171,-0.10221724957227707,0.08847731351852417,2638,False
Locomotion,324,S1_y_roll_sum,Summed center body y,0.006999477278441191,-0.0011342610232532024,0.013130353763699532,0.000255646017497401,-0.09547878056764603,0.05696124583482742,2638,False
Locomotion,325,dist_B1R_B2L_roll_sum,Summed distance Right body 1 - Left body 2,0.006993259768933058,-0.00012457261618692428,0.013508017174899578,0.000262999067442993,-0.09976515918970108,0.14253444969654083,2638,False
Locomotion,326,centroid_velocity,Centroid velocity,0.00698071951046586,-0.000532027508597821,0.012036453932523727,0.00023434795193009666,-0.0621415451169014,0.12987035512924194,2638,False
Locomotion,327,H1L_y_roll_std,SD left head 1 y,0.006977907847613096,2.9602975700981915e-05,0.015077242627739906,0.0002935516515388807,-0.1601906269788742,0.12042804062366486,2638,False
Locomotion,328,dist_B2R_H2R_roll_mean,Mean distance Right body 2 - Right head 2,0.006959162652492523,-0.002920700004324317,0.016228098422288895,0.0003159586411665052,-0.0921507477760315,0.06905749440193176,2638,False
Locomotion,329,B1L_y_t-3,Left body 1 y (lag 3),0.006958545185625553,-0.0009727760916575789,0.012463363818824291,0.00024265982335619122,-0.08742198348045349,0.1409360021352768,2638,False
Locomotion,330,H1R_x_t-4,Right head 1 x (lag 4),0.006951725576072931,-0.001508038491010666,0.010766713880002499,0.00020962630363898966,-0.0502849705517292,0.060934972018003464,2638,False
Locomotion,331,B2R_y_t-5,Right body 2 y (lag 5),0.006893180310726166,-0.002837852342054248,0.013087195344269276,0.0002548057295472522,-0.08195437490940094,0.1924924999475479,2638,False
Locomotion,332,H1R_y_t-5,Right head 1 y (lag 5),0.0068753925152122974,-4.194020584691316e-05,0.01117854192852974,0.00021764453394675036,-0.06511338800191879,0.15016326308250427,2638,False
Locomotion,333,angular_velocity_t-1,Angular velocity (lag 1),0.006871118675917387,-0.0018674058374017477,0.011613440699875355,0.00022611194776589593,-0.08317916840314865,0.16997301578521729,2638,False
Locomotion,334,centroid_velocity_roll_mean,Mean centroid velocity,0.006849583238363266,-0.001581460819579661,0.01416864525526762,0.0002758613970368804,-0.13036949932575226,0.17165058851242065,2638,False
Locomotion,335,B3L_x_roll_std,SD left body 3 x,0.006732500158250332,0.001809053705073893,0.012084389105439186,0.0002352812425538242,-0.0852494090795517,0.1513223946094513,2638,False
Locomotion,336,dist_B1R_B2R_roll_std,SD distance Right body 1 - Right body 2,0.006723834201693535,-0.0027053046505898237,0.011537440121173859,0.0002246322279028828,-0.09474453330039978,0.08308839797973633,2638,False
Locomotion,337,S2_x_t-1,Center body x (lag 1),0.006721156183630228,-0.0012087433133274317,0.015174481086432934,0.0002954448697384682,-0.11365295946598053,0.06316665560007095,2638,False
Locomotion,338,B3L_y,Left body 3 y,0.006719478406012058,-0.00022192206233739853,0.011995694600045681,0.00023355437384291118,-0.05076811462640762,0.1308792531490326,2638,False
Locomotion,339,S1_x_t-2,Center body x (lag 2),0.006709521170705557,-0.0014014311600476503,0.011982420459389687,0.00023329592831619682,-0.06496705114841461,0.11876292526721954,2638,False
Locomotion,340,dist_nose_tail_roll_std,SD distance Nose - Tail,0.006677852477878332,-0.0008898255182430148,0.013025008141994476,0.0002535949540504937,-0.11492940038442612,0.10043249279260635,2638,False
Locomotion,341,dist_B1L_H1R_roll_sum,Summed distance Left body 1 - Right head 1,0.006642379332333803,0.0038392820861190557,0.014572566375136375,0.00028372568063013854,-0.048238687217235565,0.14415889978408813,2638,False
Locomotion,342,dist_B2L_H2L_roll_mean,Mean distance Left body 2 - Left head 2,0.006627360358834267,-0.002417429117485881,0.009128401055932045,0.0001777285987921916,-0.09457945078611374,0.03600360080599785,2638,False
Locomotion,343,dist_H2L_S1_roll_mean,Mean distance Left head 2 - Center body,0.0066035534255206585,-0.0018383222632110119,0.010192057117819786,0.00019843782270970132,-0.08350790292024612,0.0644838884472847,2638,False
Locomotion,344,dist_B3R_nose_roll_std,SD distance Right body 3 - Nose,0.0065985266119241714,-0.002412316622212529,0.012041520327329636,0.00023444659387672725,-0.10439412295818329,0.23532426357269287,2638,False
Locomotion,345,H1R_y_t-4,Right head 1 y (lag 4),0.006558666937053204,-0.0002935106458608061,0.011889143846929073,0.00023147984666825762,-0.09245964139699936,0.05519057810306549,2638,False
Locomotion,346,global_body_angle_t-5,Global body angle (lag 5),0.006520549766719341,-0.0008689536480233073,0.02203965000808239,0.0004291086784866124,-0.08964340388774872,0.4913345277309418,2638,False
Locomotion,347,dist_B1R_B2R_roll_sum,Summed distance Right body 1 - Right body 2,0.006503417622298002,0.0012151211267337203,0.01221019309014082,0.00023773062725838487,-0.058782558888196945,0.18201953172683716,2638,False
Locomotion,348,H2R_y_roll_std,SD right head 2 y,0.006488157901912928,0.0033471162896603346,0.011811919510364532,0.00022997630042328261,-0.13535501062870026,0.14978386461734772,2638,False
Locomotion,349,B2R_y_t-3,Right body 2 y (lag 3),0.006458358373492956,-0.0003914935514330864,0.00972378347069025,0.00018932060506712657,-0.08633070439100266,0.07621918618679047,2638,False
Locomotion,350,dist_B3L_H1R_roll_mean,Mean distance Left body 3 - Right head 1,0.00644262507557869,-0.0015257818158715963,0.011397765018045902,0.00022191277460399924,-0.08566810190677643,0.05392942577600479,2638,False
Locomotion,351,S1_y_t-2,Center body y (lag 2),0.006435289978981018,0.00015037406410556287,0.011652335524559021,0.00022686922416610445,-0.08131135255098343,0.06961127370595932,2638,False
Locomotion,352,nose_x_t-1,Nose x (lag 1),0.006431737914681435,-0.0014365913812071085,0.019999658688902855,0.0003893903536141089,-0.21851086616516113,0.038449060171842575,2638,False
Locomotion,353,B3L_x_t-5,Left body 3 x (lag 5),0.00642040790989995,0.001827984699048102,0.01411828026175499,0.00027488079817073385,-0.1284005492925644,0.06678836792707443,2638,False
Locomotion,354,dist_B3L_H2L_roll_mean,Mean distance Left body 3 - Left head 2,0.006326752249151468,-0.0013234774814918637,0.015077882446348667,0.000293564108711185,-0.06709039956331253,0.11406770348548889,2638,False
Locomotion,355,S1_y_t-4,Center body y (lag 4),0.006318361964076757,-0.00023561295529361814,0.011094320565462112,0.0002160047566457026,-0.10714664310216904,0.06710857897996902,2638,False
Locomotion,356,B2R_x,Right body 2 x,0.006308819632977247,-0.0009307409636676311,0.01195918582379818,0.00023284355344771509,-0.07159669697284698,0.09208305180072784,2638,False
Locomotion,357,B2L_y_t-2,Left body 2 y (lag 2),0.006284310948103666,0.0006696499767713249,0.01412730198353529,0.00027505644974003734,-0.19230441749095917,0.12125753611326218,2638,False
Locomotion,358,dist_B1L_S2_roll_mean,Mean distance Left body 1 - Center body,0.006256837397813797,-0.0032640122808516026,0.00970467273145914,0.00018894852184196843,-0.04832853749394417,0.2383757084608078,2638,False
Locomotion,359,dist_B2L_H1L_roll_std,SD distance Left body 2 - Left head 1,0.0062219868414103985,0.0006782227428629994,0.01265125721693039,0.00024631807962287875,-0.13012157380580902,0.07445377856492996,2638,False
Locomotion,360,dist_B1R_tail_roll_std,SD distance Right body 1 - Tail,0.006187263876199722,-0.0017836227780207992,0.01056266576051712,0.00020565351737115238,-0.06725018471479416,0.12197040766477585,2638,False
Locomotion,361,global_body_angular_velocity_t-2,Global body angular velocity (lag 2),0.006182681303471327,-0.000594769197050482,0.013798754662275314,0.0002686596826954389,-0.05942929908633232,0.17982354760169983,2638,False
Locomotion,362,dist_B2R_nose_roll_sum,Summed distance Right body 2 - Nose,0.006164456717669964,-0.0021384896244853735,0.012323605827987194,0.00023993875624604846,-0.04903290420770645,0.057599373161792755,2638,False
Locomotion,363,B1L_x_roll_mean,Mean left body 1 x,0.006140567362308502,-0.00026281180907972157,0.013321105390787125,0.0002593599230534652,-0.12102161347866058,0.03946923092007637,2638,False
Locomotion,364,dist_B1L_H1R,Distance Left body 1 - Right head 1,0.0061206999234855175,-0.002423583995550871,0.012359161861240864,0.00024063102687811897,-0.08952728658914566,0.1423652321100235,2638,False
Locomotion,365,B2R_y_roll_mean,Mean right body 2 y,0.006091984920203686,-0.0005252024857327342,0.010768679901957512,0.00020966458179144133,-0.10575374960899353,0.060865066945552826,2638,False
Locomotion,366,dist_B2L_H2L,Distance Left body 2 - Left head 2,0.006091094110161066,-0.0028854431584477425,0.016466444358229637,0.0003205992007741524,-0.14166538417339325,0.08034130930900574,2638,False
Locomotion,367,B1L_x_t-2,Left body 1 x (lag 2),0.0060793086886405945,-0.0007417008164338768,0.011126344092190266,0.00021662824990579337,-0.07595666497945786,0.06933575868606567,2638,False
Locomotion,368,S2_x_t-2,Center body x (lag 2),0.005987096112221479,-0.00020968064200133085,0.01807493157684803,0.000351916205558295,-0.0670902356505394,0.2156480848789215,2638,False
Locomotion,369,dist_H2L_S1,Distance Left head 2 - Center body,0.005972292739897966,-0.0014192041708156466,0.015537180006504059,0.0003025065632872844,-0.177787646651268,0.20762693881988525,2638,False
Locomotion,370,dist_S1_S2,Distance Center body - Center body,0.0059501416981220245,-0.0005392132443375885,0.00992487370967865,0.0001932358018455339,-0.11199785768985748,0.05531105771660805,2638,False
Locomotion,371,H2L_x,Left head 2 x,0.005936093162745237,-0.0009503455949015915,0.012342417612671852,0.00024030501887104693,-0.0707617700099945,0.246737539768219,2638,False
Locomotion,372,global_body_angle_t-3,Global body angle (lag 3),0.005881852004677057,-9.161353955278173e-05,0.012490660883486271,0.0002431912931090852,-0.093946173787117,0.1633845567703247,2638,False
Locomotion,373,dist_H1R_S1,Distance Right head 1 - Center body,0.0058420635759830475,-0.002540235873311758,0.00872019026428461,0.00016978079593309143,-0.10192928463220596,0.04287932068109512,2638,False
Locomotion,374,B1L_x_t-4,Left body 1 x (lag 4),0.005836340133100748,-0.002120771212503314,0.01613236404955387,0.00031409470729482373,-0.1344430148601532,0.061840761452913284,2638,False
Locomotion,375,B3L_x_t-1,Left body 3 x (lag 1),0.005827233660966158,0.00023139700351748616,0.007187121547758579,0.00013993217806772585,-0.025131992995738983,0.0859239250421524,2638,False
Locomotion,376,tail_y,Tail y,0.005809581372886896,-0.0016242427518591285,0.010736566968262196,0.00020903934779111592,-0.049888938665390015,0.13274194300174713,2638,False
Locomotion,377,B3L_y_t-2,Left body 3 y (lag 2),0.005792225711047649,-0.0009952777763828635,0.01144387573003769,0.00022281054324731328,-0.04366879165172577,0.11360549181699753,2638,False
Locomotion,378,H2R_x_t-4,Right head 2 x (lag 4),0.0057857888750731945,-0.0005842066602781415,0.011834756471216679,0.00023042093262426227,-0.06033014878630638,0.16748055815696716,2638,False
Locomotion,379,tail_x_t-1,Tail x (lag 1),0.0057693542912602425,-0.0008372253505513072,0.008604594506323338,0.00016753016387136495,-0.1509726643562317,0.026450268924236298,2638,False
Locomotion,380,dist_B2L_H1L,Distance Left body 2 - Left head 1,0.005760053638368845,-0.0011887107975780964,0.012146866880357265,0.0002364976754563453,-0.13668009638786316,0.1265159249305725,2638,False
Locomotion,381,B1L_y,Left body 1 y,0.005748262628912926,0.0007607965962961316,0.0097952950745821,0.00019071292526419125,-0.08871280401945114,0.07047288119792938,2638,False
Locomotion,382,S1_y_roll_mean,Mean center body y,0.005742312874644995,-0.00043764617294073105,0.010664472356438637,0.00020763567651710442,-0.1282905638217926,0.05189332738518715,2638,False
Locomotion,383,dist_B3R_nose_roll_mean,Mean distance Right body 3 - Nose,0.005724632181227207,-0.0034570577554404736,0.012285493314266205,0.00023919671132289317,-0.07532789558172226,0.09601661562919617,2638,False
Locomotion,384,B2R_x_t-4,Right body 2 x (lag 4),0.005720420274883509,-0.0013872184790670872,0.013081036508083344,0.0002546858179308793,-0.13998451828956604,0.09769684076309204,2638,False
Locomotion,385,B2R_x_t-3,Right body 2 x (lag 3),0.005714333150535822,-0.00043223408283665776,0.011356775648891926,0.0002211147177372517,-0.12285953015089035,0.04717433452606201,2638,False
Locomotion,386,dist_B2R_H1L_roll_mean,Mean distance Right body 2 - Left head 1,0.005675133783370256,-0.0010482132202014327,0.010188701562583447,0.00019837249055276932,-0.06798653304576874,0.09229526668787003,2638,False
Locomotion,387,S1_y_t-5,Center body y (lag 5),0.005656703840941191,-0.00025167420972138643,0.010891878046095371,0.00021206323117124606,-0.10296604782342911,0.09683889150619507,2638,False
Locomotion,388,dist_B1R_H2R_roll_mean,Mean distance Right body 1 - Right head 2,0.00558531703427434,0.00028334042872302234,0.01056628581136465,0.00020572399921794525,-0.0834592804312706,0.05104954168200493,2638,False
Locomotion,389,H1L_y,Left head 1 y,0.005569120869040489,-0.0006388502661138773,0.01016521081328392,0.00019791512918882373,-0.027638431638479233,0.10449829697608948,2638,False
Locomotion,390,dist_B3R_S2,Distance Right body 3 - Center body,0.005567479878664017,-0.0016925191739574075,0.011407651007175446,0.00022210525332890438,-0.1185968667268753,0.06979840993881226,2638,False
Locomotion,391,angular_velocity_t-4,Angular velocity (lag 4),0.0055246916599571705,-0.0006953492993488908,0.012892448343336582,0.0002510140346619517,-0.02159561589360237,0.12175589054822922,2638,False
Locomotion,392,S2_y_t-3,Center body y (lag 3),0.005514076445251703,-0.0010669395560398698,0.010501614771783352,0.0002044648637815427,-0.06350204348564148,0.07850407063961029,2638,False
Locomotion,393,B2R_y_t-1,Right body 2 y (lag 1),0.005491964053362608,-0.0001112976751755923,0.011273125186562538,0.00021948605578791066,-0.04906850680708885,0.13450831174850464,2638,False
Locomotion,394,nose_x_t-2,Nose x (lag 2),0.005489651579409838,-0.0010234193177893758,0.011488157324492931,0.00022367269924665996,-0.10205163061618805,0.14692294597625732,2638,False
Locomotion,395,dist_S2_nose,Distance Center body - Nose,0.005457420367747545,-0.0002415593626210466,0.012260997667908669,0.00023871978476401845,-0.07636182755231857,0.15489721298217773,2638,False
Locomotion,396,H1L_x_t-5,Left head 1 x (lag 5),0.005445654038339853,-4.6898931032046676e-05,0.011248297989368439,0.00021900267398399908,-0.089398592710495,0.09816862642765045,2638,False
Locomotion,397,dist_H1R_tail_roll_std,SD distance Right head 1 - Tail,0.005436345003545284,-0.0025956144090741873,0.011583030223846436,0.00022551986036087213,-0.10148097574710846,0.1005849614739418,2638,False
Locomotion,398,B3R_y_t-5,Right body 3 y (lag 5),0.005401975940912962,0.0006655005272477865,0.016353724524378777,0.0003184045625233074,-0.20508910715579987,0.08687315881252289,2638,False
Locomotion,399,dist_nose_tail,Distance Nose - Tail,0.005399307236075401,-0.0011825098190456629,0.012837201356887817,0.00024993838412590855,-0.13351216912269592,0.11822587996721268,2638,False
Locomotion,400,S1_x_t-1,Center body x (lag 1),0.005382729694247246,-0.001419543637894094,0.01024734415113926,0.00019951425295230792,-0.09019474685192108,0.056330956518650055,2638,False
Locomotion,401,B2L_x_t-5,Left body 2 x (lag 5),0.005338308401405811,-0.0020629658829420805,0.009766258299350739,0.00019014758360756453,-0.07504123449325562,0.08185292035341263,2638,False
Locomotion,402,B3L_x_t-4,Left body 3 x (lag 4),0.005333749111741781,0.0019215713255107403,0.013558737933635712,0.0002639865930046566,-0.23683908581733704,0.1129353865981102,2638,False
Locomotion,403,B2R_x_t-5,Right body 2 x (lag 5),0.005316775292158127,-0.0008326632669195533,0.011576846241950989,0.00022539945916130827,-0.10109857469797134,0.09455353766679764,2638,False
Locomotion,404,dist_B3L_H1R_roll_sum,Summed distance Left body 3 - Right head 1,0.005231303628534079,-0.0018417250830680132,0.01146330963820219,0.00022318891852311128,-0.07442739605903625,0.0023652990348637104,2638,False
Locomotion,405,B3R_y_roll_mean,Mean right body 3 y,0.005198178347200155,-0.0026473808102309704,0.015971438959240913,0.00031096151993412565,-0.12336453795433044,0.43957048654556274,2638,False
Locomotion,406,S1_y_t-3,Center body y (lag 3),0.00519261509180069,-0.0013107187114655972,0.011337578296661377,0.00022074094816999126,-0.1041540652513504,0.13164742290973663,2638,False
Locomotion,407,B2L_y_t-1,Left body 2 y (lag 1),0.005188318435102701,-0.0023661379236727953,0.010722721926867962,0.00020876978691269484,-0.1274799108505249,0.08911363035440445,2638,False
Locomotion,408,dist_B1L_tail_roll_mean,Mean distance Left body 1 - Tail,0.005179416388273239,0.0001793571573216468,0.011079942807555199,0.00021572482385671666,-0.1338227093219757,0.09525397419929504,2638,False
Locomotion,409,B1R_x_t-5,Right body 1 x (lag 5),0.005123605486005545,0.0002794813481159508,0.010955743491649628,0.00021330668181282595,-0.0985502302646637,0.08474642783403397,2638,False
Locomotion,410,dist_S1_tail_roll_std,SD distance Center body - Tail,0.005108702462166548,-0.0008981897844932973,0.012850971892476082,0.00025020649438746743,-0.15953274071216583,0.02359786070883274,2638,False
